input,output
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Akan tetapi , StatesWest tidak mengabaikan pengejarannya atas Mesa yang jauh lebih besar .",<extra_id_0> StatesWest <extra_id_1> organization ; <extra_id_2> Mesa <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | StatesWest telah menawarakan membeli Mesa untuk $ 7 per lembar saham dan satu saham untuk dari saham preferrred yang bisa diubah dari StatesWest yang dinilai pada $ 3 per lembar saham .",<extra_id_0> StatesWest <extra_id_1> organization ; <extra_id_2> Mesa <extra_id_3> organization ; <extra_id_4> StatesWest <extra_id_5> organization ; <extra_id_6> $ 7 per lembar saham <extra_id_7> quantity ; <extra_id_8> $ 3 per lembar saham <extra_id_9> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sebelumnya , Mesa telah menolak proposal umum dari StatesWest untuk menggabungkan kedua perusahaan pengangkutan dalam beberapa cara .",<extra_id_0> Mesa <extra_id_1> organization ; <extra_id_2> StatesWest <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mesa terbang ke 42 kota di New Mexico , Arizona , Wyoming , Colorado dan Texas .",<extra_id_0> Mesa <extra_id_1> organization ; <extra_id_2> 42 kota <extra_id_3> quantity ; <extra_id_4> New Mexico <extra_id_5> location ; <extra_id_6> Arizona <extra_id_7> location ; <extra_id_8> Wyoming <extra_id_9> location ; <extra_id_10> Colorado <extra_id_11> location ; <extra_id_12> Texas <extra_id_13> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Kesepakatan pengambilalihan baru yang bersinar menggerakkan gerakan besar / big rally dalam harga saham , yang menahan dolar .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Harga obligasi juga naik perlahan .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tawaran Georgia - Pacific sebesar $ 3.18 miliar untuk Great Northern Nekoosa membantu menaikkan indeks Dow Jones Industrial Average sebesar 41.60 poin , menjadi 2645.08 , dalam perdagangan aktif .",<extra_id_0> Georgia - Pacific <extra_id_1> organization ; <extra_id_2> Great Northern Nekoosa <extra_id_3> organization ; <extra_id_4> Dow Jones Industrial <extra_id_5> organization ; <extra_id_6> $ 3.18 miliar <extra_id_7> quantity ; <extra_id_8> 41.60 poin <extra_id_9> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dolar menguat karena naiknya pasar saham .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Harga obligasi jangka panjang naik terlepas dari keraguan mengenai apa laporan ekonomi penting yang akan ditunjukkan hari ini .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Para analis mengatakan bahwa penawaran untuk Great Northern Nekoosa mematahkan selubung kabur / pall yang menutupi bisnis pengambilalihan selama tiga minggu terakhir pada awal jatuhnya pengambil alihan UAL Corp .",<extra_id_0> Great Northern Nekoosa <extra_id_1> organization ; <extra_id_2> UAL Corp <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | pengambil alihan .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Great Northern Nekoosa naik sebesar $ 20.125 per lembar saham , menjadi $ 62.875 , secara umum diatas penawaran $ 58 per saham dari Georgia - Pacific .",<extra_id_0> Great Northern Nekoosa <extra_id_1> organization ; <extra_id_2> Georgia - Pacific <extra_id_3> organization ; <extra_id_4> $ 20.125 per lembar saham <extra_id_5> quantity ; <extra_id_6> $ 62.875 <extra_id_7> quantity ; <extra_id_8> $ 58 per saham <extra_id_9> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Itu menunjukkan para spekulan menawar dengan harga lebih tinggi is in the wings .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Harga dari pembuat kertas yang lain juga naik tajam , walaupun Georgia - Pacific turun $ 2.50 per lembar saham , menjadi $ 50.875 .",<extra_id_0> Georgia - Pacific <extra_id_1> organization ; <extra_id_2> $ 2.50 per lembar saham <extra_id_3> quantity ; <extra_id_4> $ 50.875 <extra_id_5> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Terlepas dari semua kehebohan atas program perdagangan , program perdagangan memainkan peranan penting dalam gerakan kemarin / yesterday ' s rally .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Beberapa trader / pemain saham menunjukkan bahwa ketika perusahaan broker besar mundur dari program perdagangan untuk rekening mereka atau untuk klien , kesempatan naik untuk yang lain untuk terus terlibat dalam praktek kontroversional .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Itulah yang terjadi kemarin .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Gerakan tersebut rally meskipun , hanya kekhawatiran mengenai harga saham untuk jangka pendek .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Kecuali jika cadangan Bank Sentral / the Federal Reserve menurunkan tingkat suku bunga segera untuk menstimulasi ekonomi , laba akan tetap mengecewakan .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Berita ekonomi utama kemarin - - kenaikan sebesar 0.2 % pada indeks bulan september dari indikator ekonomi utama - - berdampak kecuali pada pasar keuangan .",<extra_id_0> sebesar 0.2 % <extra_id_1> quantity ; <extra_id_2> september <extra_id_3> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tapi potongan berita penting berikutnya mengenai kesehatan ekonomi - - pelepasan pagi ini atas survei manajer pembelian nasional untuk bulan Oktober - - dapat menahan investor untuk bertindak .",<extra_id_0> Oktober <extra_id_1> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Jika survei nasional mengkonfirmasi dalam bidang manufaktur , itu dapat menekan lebih lanjut harga obligasi sambil mendukung harga saham dan dolar .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sedangkan , investor obligasi bekerja di bawah beban debat batas atas hutang nasional walaupun Departemen Keuangan diharapakan mengumumkan rincian pendanaan ulang operasi kuartalan november hari ini , jadwal november 79 dapat dimundurkan kecuali kongres dan presiden bertindak segera untuk menaikkan batas hutang nasional .",<extra_id_0> november <extra_id_1> time ; <extra_id_2> november 79 <extra_id_3> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dalam aktivitas pasar utama kemarin : Harga saham bergerak dalam perdagangan aktif .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Volume atas Bursa Efek New York / Stock Exchange berjumlah 176.1 juta lembar saham .",<extra_id_0> 176.1 juta lembar saham <extra_id_1> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mempercepat pendapatan ( Advancing issues ) pada Big Board ( Bursa Efek New York ) menaikkan sebelum decliners penurunan obligasi sebesar 1,111 dari kenaikan harga obligasi .",<extra_id_0> New York <extra_id_1> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Obligasi 30 tahun tolok ukur Departemen Keuangan naik kurang dari seperempat poin , atau kurang dari $ 2.50 untuk setiap $ 1,000 dari jumlah / nilai pertama ( face amount ) .","<extra_id_0> 30 tahun <extra_id_1> quantity ; <extra_id_2> kurang dari $ 2.50 <extra_id_3> quantity ; <extra_id_4> $ 1,000 <extra_id_5> quantity"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Nilai dolar naik terhadap kebanyakan mata uang asing .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pada perdagangan sore akhir di New York , dolar berada pada 1.8415 marks dan 142.85 yen dibandingkan dengan 1.8340 marks dan 141.90 yen pada akhir Monday .",<extra_id_0> New York <extra_id_1> location ; <extra_id_2> 1.8415 marks <extra_id_3> quantity ; <extra_id_4> 142.85 yen <extra_id_5> quantity ; <extra_id_6> 1.8340 marks <extra_id_7> quantity ; <extra_id_8> 141.90 yen <extra_id_9> quantity ; <extra_id_10> Monday <extra_id_11> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Bouygues S.A . , sebuah perusahaan konstruksi terdisifikasi berbasis Paris , mengatakan laba gabungan untuk paruh pertama 1989 , setelah pembayaran terhadap bunga minoritas , naik hingga 188 juta francs Perancis ( $ 30.2 juta ) - dari 65 juta francs tahun sebelumnya .",<extra_id_0> Bouygues S.A . <extra_id_1> organization ; <extra_id_2> 1989 <extra_id_3> time ; <extra_id_4> 188 juta francs <extra_id_5> quantity ; <extra_id_6> $ 30.2 juta <extra_id_7> quantity ; <extra_id_8> 65 juta francs <extra_id_9> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pendapatan naik 21 % hingga 22.61 miliar francs dari 18.69 miliar francs .",<extra_id_0> 21 % <extra_id_1> quantity ; <extra_id_2> 22.61 miliar francs <extra_id_3> quantity ; <extra_id_4> 18.69 miliar francs <extra_id_5> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tapi Bouygues mengatakan laba paruh pertamanya tidak mengindikasikan tren sepanjang tahun karena sifat musiman yang tinggi dari kebanyakan aktivitas - aktivitas perusahaan .",<extra_id_0> Bouygues <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Untuk keseluruhan 1988 , Bouygues mendapatkan laba keseluruhan sebesar 519 juta francs , setelah pembayaran kepada bunga minoritas , atas pendapatan sebesar 50 miliar francs .",<extra_id_0> 1988 <extra_id_1> time ; <extra_id_2> 519 juta francs <extra_id_3> quantity ; <extra_id_4> 50 miliar francs <extra_id_5> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Presiden terpilih Joko Widodo mengungkapkan pihaknya tidak akan membedakan spesifikasi kandidat menteri yang diusung oleh partai politik pengusung maupun pendukung .",<extra_id_0> Joko Widodo <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Ya sama dong . Masak dibedakan , "" ujar Joko Widodo atau yang karib disapa Jokowi di K antor Transisi Joko Widodo - Jusuf Kalla di Jalan Situbondo nomor 10 , Menteng , Jakarta Pusat , Kamis ( 25/9/2014 ) .","<extra_id_0> Joko Widodo <extra_id_1> person ; <extra_id_2> Jokowi <extra_id_3> person ; <extra_id_4> antor Transisi Joko Widodo - Jusuf Kalla <extra_id_5> location ; <extra_id_6> Jalan Situbondo nomor 10 , Menteng , Jakarta Pusat <extra_id_7> location ; <extra_id_8> Kamis ( 25/9/2014 ) <extra_id_9> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Jokowi mengatakan , meski memiliki hak prerogatif memilih siapa menteri - menterinya , ia tetap akan melakukan komunikasi dengan para ketua umum partai mengenai menteri yang diusung parpol .",<extra_id_0> Jokowi <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Nanti dengan semua partai saya akan berbicara . Tapi nama ( menteri ) saja belum , "" ucap Jokowi .",<extra_id_0> Jokowi <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Seperti diketahui , Jokowi - JK telah menetapkan postur kabinetnya sebanyak 34 kementerian .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Komposisi menteri pun dibagi dua : 18 menteri dari profesional dan 16 menteri dari profesional yang bernaung di partai politik .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Badan Pengawas Pemilu ( Bawaslu ) menyampaikan temuannya ada sekitar 4.1 juta pemilih berdasar DP4 ( Data Penduduk Potensial Pemilih Pemilu ) salah administrasi , namun KPU baru mengetahuinya .",<extra_id_0> Badan Pengawas Pemilu ( Bawaslu ) <extra_id_1> organization ; <extra_id_2> KPU <extra_id_3> organization ; <extra_id_4> 4.1 juta <extra_id_5> quantity
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Komisioner KPU , Hadar Nafis Gumay mengaku baru mengetahui temuan KPU .",<extra_id_0> Hadar Nafis Gumay <extra_id_1> person ; <extra_id_2> KPU <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sehingga dalam proses pemutakhiran data pemilih tidak sempat terpantau .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Data itu baru kami ketahui hari ini , "" ujarnya di DPR , Jakarta , Senin ( 15/7/2013 ) .","<extra_id_0> DPR , Jakarta <extra_id_1> location ; <extra_id_2> Senin ( 15/7/2013 ) <extra_id_3> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut Hadar , KPU kendati menggunakan DP4 dari Kementerian Dalam Negeri , namun dalam proses pemutakhiran data di lapangan tidak menemukan kesalahan , sebagaimana temuan Bawaslu .",<extra_id_0> Hadar <extra_id_1> person ; <extra_id_2> KPU <extra_id_3> organization ; <extra_id_4> Bawaslu <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Salah satu temuan yang diakui KPU adanya NIK ( Nomor Induk Kependudukan ) ganda .",<extra_id_0> KPU <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Namun , angkanya tidak sebanyak yang ditemukan Bawaslu sampai jutaan .",<extra_id_0> Bawaslu <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ia memastikan akan memperbaiki temuan Bawaslu saat perbaikan DPS .",<extra_id_0> Bawaslu <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Wakil Ketua Umum Partai Demokrat Nurhayati Ali Assegaf mengatakan , faktor utama yang membuat Partai Demokrat bisa besar seperti saat ini ialah karena pengaruh dari Ketua Umum Partai Demokrat saat ini , Susilo Bambang Yudhoyono .",<extra_id_0> Partai Demokrat <extra_id_1> organization ; <extra_id_2> Partai Demokrat <extra_id_3> organization ; <extra_id_4> Partai Demokrat <extra_id_5> organization ; <extra_id_6> Nurhayati Ali Assegaf <extra_id_7> person ; <extra_id_8> Susilo Bambang Yudhoyono <extra_id_9> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Nurhayati lalu membandingkan Partai Demokrat dengan Partai Demokrasi Indonesia Perjuangan yang juga besar karena faktor ketokohan pemimpinnya .",<extra_id_0> Nurhayati <extra_id_1> person ; <extra_id_2> Partai Demokrat <extra_id_3> organization ; <extra_id_4> Partai Demokrasi Indonesia Perjuangan <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kalau di Indonesia misalnya , PDI - P lahir dan besar karena trahnya Soekarno . Megawati akan tetap memegang trahnya karena Soekarno . Sama halnya dengan Demokrat . Demokrat lahir dan besar karena SBY , "" ujar Nurhayati , di Kompleks Parlemen Senayan , Jakarta , Kamis ( 18/12/2014 ) .","<extra_id_0> PDI - P <extra_id_1> organization ; <extra_id_2> Demokrat <extra_id_3> organization ; <extra_id_4> Demokrat <extra_id_5> organization ; <extra_id_6> Soekarno <extra_id_7> person ; <extra_id_8> Megawati <extra_id_9> person ; <extra_id_10> Soekarno <extra_id_11> person ; <extra_id_12> SBY <extra_id_13> person ; <extra_id_14> Nurhayati <extra_id_15> person ; <extra_id_16> Kompleks Parlemen Senayan , Jakarta <extra_id_17> location ; <extra_id_18> Kamis ( 18/12/2014 ) <extra_id_19> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Nurhayati mengatakan , hampir sebagian besar kader Demokrat , termasuk dirinya , masuk menjadi kader Demokrat karena faktor SBY .",<extra_id_0> Nurhayati <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Berdasarkan hal itu pulalah , mayoritas kader berlambang "" segitiga mercy "" tersebut menginginkan agar SBY mencalonkan kembali menjadi ketua umum pada 2015 mendatang .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kami ingin SBY benar - benar pimpin partai ini , partai yang dibesarkan oleh beliau . Kalau SBY yang pimpin , insya Allah bisa besar lagi , bisa kembalikan kepercayaan masyarakat pada Demokrat , "" kata Nurhayati .",<extra_id_0> Nurhayati <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Nurhayati menegaskan , meskipun dia mengklaim mayoritas kader menginginkan SBY untuk kembali menjadi ketua umum , bukan berarti tidak ada peluang untuk kader lain maju menjadi calon ketua umum .",<extra_id_0> Nurhayati <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut dia , Partai Demokrat adalah partai yang menjunjung proses demokrasi .",<extra_id_0> Partai Demokrat <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kalau ada yang ingin maju silakan . Dalam berdemokrasi kan biasa . kalau banyak kader ingin SBY , kita harap SBY bersedia , "" ucap Nurhayati .",<extra_id_0> Nurhayati <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ketua Komisi III DPR RI Benny Kabur Harman menyatakan dua pimpinan Komisi Pemberantasan Korupsi ( KPK ) Bibit S Rianto dan Chandra M Hamzah bisa menempuh upaya hukum selanjutnya setelah Anggodo Widjojo memenangkan gugatan pra - peradilan terhadap Surat Keterangan Penghentian Penuntutan ( SKPP ) di PN Jakarta Selatan .",<extra_id_0> Benny Kabur Harman <extra_id_1> person ; <extra_id_2> Bibit S Rianto <extra_id_3> person ; <extra_id_4> Chandra M Hamzah <extra_id_5> person ; <extra_id_6> Anggodo Widjojo <extra_id_7> person ; <extra_id_8> Komisi Pemberantasan Korupsi ( KPK ) <extra_id_9> organization ; <extra_id_10> PN Jakarta Selatan <extra_id_11> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut Benny , Bibit - Chandra juga bisa menempuh upaya yang ditempuh oleh Anggodo .",<extra_id_0> Benny <extra_id_1> person ; <extra_id_2> Bibit - Chandra <extra_id_3> person ; <extra_id_4> Anggodo <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Silahkan menggunakan upaya hukum untuk memastikan apakah alasan - alasan hukum yang digunakan majelis hakim memang masuk akal atau tidak dan sesuai dengan prinsip negara hukum atau tidak , sesuai dengan due process of law yang ada di dalam , "" katanya di lobi Nusantara II Gedung MPR / DPR / DPD RI , Senin ( 19/4/2010 ) .",<extra_id_0> lobi Nusantara II Gedung MPR / DPR / DPD RI <extra_id_1> location ; <extra_id_2> Senin ( 19/4/2010 ) <extra_id_3> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dengan demikian , keduanya bisa menelusuri alasan - alasan majelis hakim dalam mengeluarkan putusan , baik yang bersifat sosiologis maupun politis .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Benny sendiri tidak melihat kembali adanya ide untuk melemahkan posisi Bibit dan Chandra .",<extra_id_0> Benny <extra_id_1> person ; <extra_id_2> Bibit <extra_id_3> person ; <extra_id_4> Chandra <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurutnya , ini murni persoalan hukum .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Apakah salah atau tidak , biarkanlah pengadilan yang memutuskannya . Apakah pengadilan tidak dipengaruhi aspek hukum , silahkan Komisi Yudisial lakukan eksaminasi , publik menilai dan pengadilan di atasnya bisa menimbang ulang alasan - alasan yang digunakan majelis hakim dalam mengabulkan permohonan , "" tambahnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Benny sendiri menghargai putusan pengadilan tersebut selama prosesnya dilakukan dengan menggunakan prinsip - prinsip negara hukum sebagai dasar pengambilan putusan .",<extra_id_0> Benny <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Siapa pun yang diduga melakukan tindak pidana memiliki hak untuk mendapatkan pembelaan di hadapan pengadilan .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Oleh sebab itu , kalau Anggodo menuntut perlakuan yang sama dan dikabulkan pengadilan maka itu hal yang sesuai dengan asas atau prinsip negara hukum . Untuk selanjutnya karena ini putusan hukum tingkat pertama maka tentu kalau ada upaya hukum lainnya putusan pengadilan itu akan dikasuskan , "" tegasnya .",<extra_id_0> Anggodo <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Partai Keadilan Sejahtera ( PKS ) belum menentukan sikap atas perppu pilkada .",<extra_id_0> Partai Keadilan Sejahtera ( PKS ) <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Meskipun sebagian besar partai lainnya telah menyatakan dukungannya terhadap perppu tersebut .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Anggota Dewan Syuro PKS Refrizal mengatakan pihaknya akan menentukan sikap pada menit - menit akhir .",<extra_id_0> Refrizal <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Perppu pilkada akan dibahas usai reses DPR pada bulan Januari 2015 .",<extra_id_0> Januari 2015 <extra_id_1> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Refrizal mengatakan pihaknya akan mengkaji perppu tersebut terlebih dahulu .",<extra_id_0> Refrizal <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sikap final nanti putuskan setelah mengkaji secara mendalam dan meminta pendapat pakar , "" kata Refrizal ketika dikonfirmasi , Minggu ( 14/12/2014 ) . PKS , kata Refrizal , akan membahas poin positif dan negatif mengenai pilkada langsung dan tak langsung . Pakar yang direncanakan dimintakan pendapatnya yakni Ketua DKPP Jimly Asshiddiqie . "" PKS akan bikin pengajian konstitusi .",<extra_id_0> Refrizal <extra_id_1> person ; <extra_id_2> Refrizal <extra_id_3> person ; <extra_id_4> Jimly Asshiddiqie <extra_id_5> person ; <extra_id_6> Minggu ( 14/12/2014 ) <extra_id_7> time ; <extra_id_8> PKS <extra_id_9> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mudah - mudahan bisa diperluas kepada teman - teman di KMP , "" ujar Refrizal .",<extra_id_0> Refrizal <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Rapat paripurna mengenai Rancangan Undang - Undang Pemilihan Umum ditunda hingga Kamis , 12 April 2012 .","<extra_id_0> Kamis , 12 April 2012 <extra_id_1> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Penundaan tersebut disebabkan karena masih adanya perbedaan antar fraksi dalam poin metode penghitungan suara ke kursi antara metode kuota murni dan webster .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Masih ada perbedaan mengenai konversi suara ke kursi . Belum ada titik temu , "" kata Wakil Ketua Dewan Perwakilan Rakyat , Pramono Anung , disela forum lobi , Rabu malam , 11 April 2012 .","<extra_id_0> Pramono Anung <extra_id_1> person ; <extra_id_2> Rabu malam , 11 April 2012 <extra_id_3> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Beberapa partai yaitu PDI - P , Golkar , dan PKS masih kukuh agar metode penghitungan suara menggunakan metode webster , sedangkan partai lainnya menginginkan agar digunakan metode kuota murni .",<extra_id_0> PDI - P <extra_id_1> organization ; <extra_id_2> Golkar <extra_id_3> organization ; <extra_id_4> PKS <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Maka rapat paripurna dilanjutkan Kamis besok pada pukul 10.00 WIB , dengan agenda pengambilan keputusan , "" kata politikus PDI - P ini .",<extra_id_0> 10.00 WIB <extra_id_1> time ; <extra_id_2> PDI - P <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Politikus Partai Demokrat Saan Mustopa , mengatakan akibat masih adanya perbedaan tersebut dua fraksi yaitu Golkar dan PDI - P memilih walkout dari forum lobi .",<extra_id_0> Partai Demokrat <extra_id_1> organization ; <extra_id_2> Golkar <extra_id_3> organization ; <extra_id_4> PDI - P <extra_id_5> organization ; <extra_id_6> Saan Mustopa <extra_id_7> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Demi kebersamaan , karena menyangkut kepentingan parpol , maka dilanjutkan besok , "" katanya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Namun , Saan mengatakan tiga poin krusial lainnya sudah disepakati dalam lobi tersebut , yaitu sistem pemilihan disepakati proporsional terbuka , alokasi kursi tiap daerah pemilihan 3 - 10 untuk nasional dan 3 - 12 untuk tingkat Provinsi dan Kabupaten / Kota .",<extra_id_0> Saan <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Selain itu , ambang batas parlemen ( Parliamentary Threshold ) juga disepakati di angka 3,5 persen .","<extra_id_0> 3,5 persen <extra_id_1> quantity"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Saan berharap keputusan mengenai RUU Pemilu ini dapat diambil dengan musyawarah mufakat .",<extra_id_0> Saan <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Namun jika masih ada perbedaan , skenario terburuk yang akan dilakukan , kata Saan , pengambilan keputusan akan dilakukan voting untuk satu poin metode penghitungan suara .",<extra_id_0> Saan <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kita akan bawa ke paripurna hasilnya . Yang tiga tidak usah di voting , "" katanya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sekretaris Jenderal Partai Nasional Demokrat Ahmad Rofiq menegaskan , Nasional Demokrat yang baru saja didaftarkannya sebagai partai politik berbeda dengan organisasi masyarakat Nasdem yang dipimpin Surya Paloh .",<extra_id_0> Partai Nasional Demokrat <extra_id_1> organization ; <extra_id_2> Nasional Demokrat <extra_id_3> organization ; <extra_id_4> Nasdem <extra_id_5> organization ; <extra_id_6> Ahmad Rofiq <extra_id_7> person ; <extra_id_8> Surya Paloh <extra_id_9> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut Rofiq , meski memiliki nama yang sama , mekanisme keduanya berjalan sendiri - sendiri .",<extra_id_0> Rofiq <extra_id_1> person
