input,output,se_order,paradigm
"Service is top notch .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> top notch <extra_id_1> Service,oa,extraction
"Everything I had was good , and I ' m a eater .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
"A Thai restaurant out of rice during dinner ?| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant miscellaneous,sc,extraction
"You would think they would make up for it with service , sadly , no .| aspect : <extra_id_0>",<extra_id_0> service,a,extraction
"The design and atmosphere is just as good .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> design <extra_id_1> positive ; <extra_id_2> atmosphere <extra_id_3> positive,as,extraction
"The food is prepared quickly and efficiently .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general ; <extra_id_2> positive <extra_id_3> service general,sc,extraction
"The combination of super - fresh ingredients in the dishes are unusual but really delicious .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
The food was delicious but do not come here on a empty stomach .| opinion : <extra_id_0>,<extra_id_0> delicious,o,extraction
I expected quite a bit more from such an expensive menu .| opinion : <extra_id_0>,<extra_id_0> expensive ; <extra_id_1> expensive,o,extraction
"The space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .| aspect : <extra_id_0>",<extra_id_0> space ; <extra_id_1> indo - chinese food,a,extraction
"Service was very good - prompt , attentive and non - intrusive .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general ; <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> positive <extra_id_5> service general ; <extra_id_6> positive <extra_id_7> service general,sc,extraction
This place is great .| opinion : <extra_id_0>,<extra_id_0> great,o,extraction
I ' ve been many time and have never been disappointed .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"The waiter was attentive .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> attentive <extra_id_1> waiter,oa,extraction
"The space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .| category : <extra_id_0>",<extra_id_0> restaurant miscellaneous ; <extra_id_1> food quality,c,extraction
"It ' s definately not a place to go if you want to impress someone .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> negative,as,extraction
"The food arrived 20 minutes after I called , cold and soggy .| opinion : <extra_id_0>",<extra_id_0> cold ; <extra_id_1> soggy ; <extra_id_2> 20 minutes,o,extraction
"They have a delicious banana chocolate dessert , as well as a great green tea tempura .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> banana chocolate dessert <extra_id_1> positive ; <extra_id_2> green tea tempura <extra_id_3> positive,as,extraction
Food is great .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"but when we looked at the menu , there weren ' t a lot of choices , most of them were dumplings in the appetizer section .| category : <extra_id_0>",<extra_id_0> food style_options,c,extraction
I had the duck breast special on my last visit and it was incredible .| opinion : <extra_id_0>,<extra_id_0> incredible,o,extraction
"The place is a bit hidden away , but once you get there , it ' s all worth it .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> hidden away <extra_id_1> place ; <extra_id_2> worth <extra_id_3> place,oa,extraction
it ' s delicious !| opinion : <extra_id_0>,<extra_id_0> delicious,o,extraction
The drinks are always welll made and wine selection is fairly priced .| category : <extra_id_0>,<extra_id_0> drinks quality ; <extra_id_1> drinks prices,c,extraction
"We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> upset <extra_id_1> NULL,oa,extraction
This place is incredibly tiny .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
We all agreed that mare is one of the best seafood restaurants in New York .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"THE BIG COMPLAINT : NO TOASTING AVAILABLE .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> COMPLAINT <extra_id_1> NULL,oa,extraction
The sushi was awful !| opinion : <extra_id_0>,<extra_id_0> awful,o,extraction
Dessert is a joke . . . dont bother| opinion : <extra_id_0>,<extra_id_0> joke,o,extraction
"Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
"Once you step into Cosette , you ' re miraculously in a small , off - the - beaten path Parisian bistro .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general,sc,extraction
"For starters they delivered us someone else ' s order .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> delivered us someone else ' s order <extra_id_1> NULL,oa,extraction
This place is the most Japanese it can ever get .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"Delicate spices , onions , eggs and a kick - ass roti .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> positive <extra_id_5> food quality ; <extra_id_6> positive <extra_id_7> food quality,sc,extraction
Mizu is home to creative and unique rolls not to found anywhere else .| aspect : <extra_id_0>,<extra_id_0> rolls,a,extraction
I ' m partial to the Gnocchi .| opinion : <extra_id_0>,<extra_id_0> partial,o,extraction
Mizu is home to creative and unique rolls not to found anywhere else .| opinion : <extra_id_0>,<extra_id_0> unique,o,extraction
"My friends settled for rice dishes , but we came back the following day to try the dim sum , which was good . . . not outstanding , but good .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> good <extra_id_1> dim sum ; <extra_id_2> not outstanding <extra_id_3> dim sum,oa,extraction
"I had a huge pastrami sandwich on a roll .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> huge <extra_id_1> pastrami sandwich on a roll,oa,extraction
"Always a nice crowd , but never loud .| aspect : <extra_id_0>",<extra_id_0> crowd ; <extra_id_1> NULL,a,extraction
"Admittedly some nights inside the restaurant were rather warm , but the open kitchen is part of the charm .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> negative <extra_id_3> ambience general,sc,extraction
"This place is the most Japanese it can ever get .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous,sc,extraction
"Two complaints - - their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> complaints <extra_id_1> appetizer selection,oa,extraction
Nice value .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
We could have made a meal of the yummy dumplings from the dumpling menu .| opinion : <extra_id_0>,<extra_id_0> yummy,o,extraction
"Nobody at this restaurant will give firm answers about anything and in the end , not one person takes responsibility for anything .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"We concluded with tiramisu chocolate cake , both were delicious .| opinion : <extra_id_0>",<extra_id_0> delicious,o,extraction
"And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3 - 6 each ) .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> reasonable <extra_id_1> NULL ; <extra_id_2> no more than $ 3 - 6 each <extra_id_3> congee ; <extra_id_4> no more than $ 3 - 6 each <extra_id_5> noodles ; <extra_id_6> no more than $ 3 - 6 each <extra_id_7> rice dishes,oa,extraction
"Its dark , and cozy . . there is always jazz music playing when we go .| category : <extra_id_0>",<extra_id_0> ambience general,c,extraction
"The kitchen however , is almost always slow .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"The scallion pancakes and fried dumplings were nothing out of the ordinary .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> food quality ; <extra_id_2> neutral <extra_id_3> food quality,sc,extraction
"too large for just two people but nothing was left .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food style_options ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"It ' s one of our favorite places to eat in NY .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> favorite <extra_id_1> NULL,oa,extraction
"There is a downside if you ' re ordering in - - the delivery guys have MAJOR attitude .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> delivery guys <extra_id_1> negative,as,extraction
I LOVE their Thai| aspect : <extra_id_0>,<extra_id_0> Thai,a,extraction
"Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"My wife had barely touched that mess of a dish .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> mess <extra_id_1> dish,oa,extraction
"The menu has so many fish items and oysters .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> so many <extra_id_1> menu,oa,extraction
"Go hungry and enjoy .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
The workers there also absolutely load the bagel with cream cheese ( gets a little messy ) .| opinion : <extra_id_0>,<extra_id_0> messy,o,extraction
"Most of the servers are very attentive , friendly and quite attractive .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general ; <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> positive <extra_id_5> service general,sc,extraction
The seats are uncomfortable if you are sitting against the wall on wooden benches .| opinion : <extra_id_0>,<extra_id_0> uncomfortable,o,extraction
"Lucky Strike is a great casual place to just grab a bite to eat .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Lucky Strike <extra_id_1> positive,as,extraction
This was a great surprise .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"While their kitchen food is delicious , their Sushi is out of this world .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> delicious <extra_id_1> kitchen food ; <extra_id_2> out of this world <extra_id_3> Sushi,oa,extraction
"Despite the confusing mirrors this will likely be my go - to for modern Japanese food for the foreseeable future .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> modern Japanese food <extra_id_1> positive ; <extra_id_2> mirrors <extra_id_3> negative,as,extraction
"The food is decent at best , and the ambience , well , it ' s a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .| opinion : <extra_id_0>",<extra_id_0> decent ; <extra_id_1> annoying,o,extraction
I thanked my friend who recommended me this restaurant and will certainly recommend it to others .| opinion : <extra_id_0>,<extra_id_0> recommend,o,extraction
"So rushing us out was absolutely unnecessary !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> rushing us out <extra_id_1> NULL,oa,extraction
"I had a great experience .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"You will find yourself returning quite often .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
The only fallback on this restaurant is the prices .| opinion : <extra_id_0>,<extra_id_0> fallback,o,extraction
"whoever the jazz duo was , they were on POINT .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> on POINT <extra_id_1> jazz duo,oa,extraction
"This is the MOST wonderful restaurant in all of New York City , not just Brooklyn . . .| opinion : <extra_id_0>",<extra_id_0> wonderful,o,extraction
The food was good too .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Service was good and food is wonderful .| aspect : <extra_id_0>,<extra_id_0> Service ; <extra_id_1> food,a,extraction
The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"great for a romantic evening , or a fun evening with friends . . .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> romantic <extra_id_1> NULL ; <extra_id_2> fun <extra_id_3> NULL,oa,extraction
first it took us a long time to find the place .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
delicious simple food in nice outdoor atmosphere .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food style_options ; <extra_id_2> ambience general,c,extraction
The waitress was very patient with us and the food is phenomenal !| aspect : <extra_id_0>,<extra_id_0> waitress ; <extra_id_1> food,a,extraction
The sake menu should not be overlooked !| category : <extra_id_0>,<extra_id_0> drinks style_options,c,extraction
Can ' t wait to go back .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"A great place to meet up for some food and drinks . . .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous,sc,extraction
"The crust is thin , the ingredients are fresh and the staff is friendly .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> service general ; <extra_id_2> food quality,c,extraction
Keep up the good work guys !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"They seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> rush <extra_id_1> NULL,oa,extraction
"Please take my advice , go and try this place .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
Hats off to the chef .| aspect : <extra_id_0>,<extra_id_0> chef,a,extraction
Not the typical NYC gimmick theme restaurant .| opinion : <extra_id_0>,<extra_id_0> Not the typical,o,extraction
I ca n ' t wait to go back .| opinion : <extra_id_0>,<extra_id_0> go back,o,extraction
Ravioli was good . . . but I have to say that I found everything a bit overpriced .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food prices,c,extraction
"They have a huge selection of different cream cheeses and all of their salads are great .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> salads ; <extra_id_2> huge <extra_id_3> cream cheeses ; <extra_id_4> different <extra_id_5> cream cheeses,oa,extraction
"The pizza was great .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> pizza,oa,extraction
"Service was slow , but the people were friendly .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general ; <extra_id_2> positive <extra_id_3> service general,sc,extraction
This place is great .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
I will be going back and heartily recommend it !| category : <extra_id_0>,<extra_id_0> restaurant general ; <extra_id_1> restaurant general,c,extraction
Definitely a great spot for a nice occasion or date .| aspect : <extra_id_0>,<extra_id_0> spot,a,extraction
"The portion sizes here are huge , and the sushi is good .| aspect : <extra_id_0>",<extra_id_0> portion sizes ; <extra_id_1> sushi,a,extraction
"Be sure to try the seasonal , and always delicious , specials .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
"I would highly recommend .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> highly recommend <extra_id_1> NULL,oa,extraction
"Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> real <extra_id_1> meal ; <extra_id_2> real <extra_id_3> restaurant,oa,extraction
The food was actually aweful .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"It melted in my little mouth and the perfect consistency - not too fishy , creamy , and slightly buttery .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> perfect consistency <extra_id_1> NULL ; <extra_id_2> not too fishy <extra_id_3> NULL ; <extra_id_4> creamy <extra_id_5> NULL ; <extra_id_6> buttery <extra_id_7> NULL,oa,extraction
"Too bad I had paid an extra $ 2 for the stone bowl .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> stone bowl <extra_id_1> negative,as,extraction
They charge different prices all the time .| opinion : <extra_id_0>,<extra_id_0> charge different prices,o,extraction
"Even if the food was n ' t this good , the garden is a great place to sit outside and relax .| opinion : <extra_id_0>",<extra_id_0> great ; <extra_id_1> was n ' t this good,o,extraction
The place is small and cramped but the food is fantastic .| category : <extra_id_0>,<extra_id_0> ambience general ; <extra_id_1> ambience general ; <extra_id_2> food quality,c,extraction
"The service varys from day to day - sometimes they ' re very nice , and sometimes not .| aspect : <extra_id_0>",<extra_id_0> service,a,extraction
"Always great service !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general,sc,extraction
Try the lobster teriyaki and the rose special roll .| aspect : <extra_id_0>,<extra_id_0> lobster teriyaki ; <extra_id_1> rose special roll,a,extraction
"The martinis are amazing and very fairly priced .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> martinis <extra_id_1> positive ; <extra_id_2> martinis <extra_id_3> positive,as,extraction
It was divine melts in your mouth .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
The setting is casual and romantic .| aspect : <extra_id_0>,<extra_id_0> setting ; <extra_id_1> setting,a,extraction
"I was there on sat . for my birthday and we had an excellent time .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excellent <extra_id_1> NULL,oa,extraction
Authentic Taiwanese food that ' s cheap . . . what more could you ask for ?| aspect : <extra_id_0>,<extra_id_0> Taiwanese food ; <extra_id_1> Taiwanese food,a,extraction
The staff offers impeccable service .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
Fantastic place .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> food <extra_id_3> positive ; <extra_id_4> food <extra_id_5> positive,as,extraction
First of all Dal Bukhara Rocks .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
I ' ve enjoyed 99 % of the dishes we ' ve ordered with the only exceptions being the occasional too - authentic - for - me dish ( I ' m a daring eater but not THAT daring ) .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"The duck confit is always amazing and the foie gras terrine with figs was out of this world .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"We were 4 and got the family size penne a la vodka which was tremendously gigantic portion . . . a bucket of food literally .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> gigantic <extra_id_1> penne a la vodka,oa,extraction
"Paul , the maitre d ' , was totally professional and always on top of things .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Paul <extra_id_1> positive,as,extraction
"I found the food , service and value exceptional everytime I have been there .| opinion : <extra_id_0>",<extra_id_0> exceptional ; <extra_id_1> exceptional ; <extra_id_2> exceptional,o,extraction
"The food looked very appetizing and delicious since it came on a variety of fancy plates .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> appetizing <extra_id_1> food ; <extra_id_2> delicious <extra_id_3> food,oa,extraction
"The food is so cheap and the waiters are nice .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive ; <extra_id_2> waiters <extra_id_3> positive,as,extraction
Great food and the prices are very reasonable .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> restaurant prices,c,extraction
Prices too high for this cramped and unappealing resturant .| category : <extra_id_0>,<extra_id_0> restaurant prices ; <extra_id_1> ambience general ; <extra_id_2> ambience general,c,extraction
"Best of all is the warm vibe , the owner is super friendly and service is fast .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> positive <extra_id_5> service general,sc,extraction
I was visiting New York City with a friend and we discovered this really warm and inviting restaurant .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
Just go to Yamato and order the Red Dragon Roll .| opinion : <extra_id_0>,<extra_id_0> Just go,o,extraction
"Their pad penang is delicious and everything else is fantastic .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> pad penang <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> positive,as,extraction
The food here does a great service to the name ( Cantonese that is . . . ) .| opinion : <extra_id_0>,<extra_id_0> great,o,extraction
"Service is not exactly five star , but thats not really a big deal .| opinion : <extra_id_0>",<extra_id_0> not exactly five star,o,extraction
Highly impressed from the decor to the food to the hospitality to the great night I had !| category : <extra_id_0>,<extra_id_0> ambience general ; <extra_id_1> food quality ; <extra_id_2> service general ; <extra_id_3> restaurant general,c,extraction
"Beautiful experience .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Beautiful <extra_id_1> NULL,oa,extraction
"The counter service is bad .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> bad <extra_id_1> counter service,oa,extraction
"It is set far from the small street it ' s on , and there is no traffic noise .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
"I absolutely Loved this place .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive,as,extraction
"The food was ok and fair nothing to go crazy .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> ok <extra_id_1> food,oa,extraction
I completely recommend Casa La Femme for any special occasion and to REALLY impress your date .| opinion : <extra_id_0>,<extra_id_0> recommend,o,extraction
I had a huge group for my birthday and we were well taken care of .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"Wonderful at holiday time .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"A big disappointment , all around .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> disappointment <extra_id_1> NULL,oa,extraction
The waitress was not attentive at all .| aspect : <extra_id_0>,<extra_id_0> waitress,a,extraction
I plan on stopping by next week as well .| opinion : <extra_id_0>,<extra_id_0> stopping by next week,o,extraction
The wine list is also really nice .| aspect : <extra_id_0>,<extra_id_0> wine list,a,extraction
"Look , the appetizers were really good .| aspect : <extra_id_0>",<extra_id_0> appetizers,a,extraction
Stay away| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"My daughter ' s wedding reception at Water ' s Edge received the highest compliments from our guests .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> highest compliments <extra_id_1> Water ' s Edge,oa,extraction
Dokebi gives Williamsburg the right one - two punch of classic Korean food and fusion twists like pork belly tacos .| opinion : <extra_id_0>,<extra_id_0> classic ; <extra_id_1> classic ; <extra_id_2> classic,o,extraction
"On the way out , we heard of other guests complaining about similar issues .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Thalia is a beautiful restaurant with beautiful people serving you , but the food does n ' t quite match up .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general ; <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> positive <extra_id_5> ambience general,sc,extraction
"for 7 years they have put out the most tasty , most delicious food and kept it that way . . .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
I am happy i did the food was awsome .| opinion : <extra_id_0>,<extra_id_0> awsome,o,extraction
"The drinks are great , especially when made by Raymond .| aspect : <extra_id_0>",<extra_id_0> drinks ; <extra_id_1> Raymond,a,extraction
"I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> manager <extra_id_1> negative,as,extraction
"Do n ' t be fooled by crowds of people .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fooled <extra_id_1> NULL,oa,extraction
The sake ’ s complimented the courses very well and is successfully easing me into the sake world .| category : <extra_id_0>,<extra_id_0> drinks quality ; <extra_id_1> drinks quality,c,extraction
We paid and left because we didn ' t feel like arguing any more .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
The decor is very simple but comfortable .| aspect : <extra_id_0>,<extra_id_0> decor ; <extra_id_1> decor,a,extraction
We paid a fixed pricce but got nothing ! !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
Unique apppetizers .| aspect : <extra_id_0>,<extra_id_0> apppetizers,a,extraction
"Drinks way over priced .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> over priced <extra_id_1> Drinks,oa,extraction
Warning : You may find it difficult to dine at other Japanese restaurants after a visit to Mizu !| opinion : <extra_id_0>,<extra_id_0> difficult,o,extraction
"The food is outstanding and the service is quick , friendly and very professional .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> service ; <extra_id_2> service ; <extra_id_3> service,a,extraction
"sometimes i get bad food and bad service , sometimes i get good good and bad service .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> bad <extra_id_1> food ; <extra_id_2> bad <extra_id_3> service ; <extra_id_4> bad <extra_id_5> service ; <extra_id_6> good <extra_id_7> good,oa,extraction
This is my first time writing a review for a restaurant because the food and service was excellent .| aspect : <extra_id_0>,<extra_id_0> food ; <extra_id_1> service,a,extraction
"wont come back again for sure !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant general,sc,extraction
"The decor is vibrant and eye - pleasing with several semi - private boths on the right side of the dining hall , which are great for a date .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> decor <extra_id_1> positive ; <extra_id_2> decor <extra_id_3> positive ; <extra_id_4> semi - private boths <extra_id_5> positive,as,extraction
"This is the BEST Shabu - Shabu Restaurant in the Try - State Area .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Shabu - Shabu Restaurant <extra_id_1> positive,as,extraction
"This was , from start to finish , a mind - bogglingly uncomfortable experience .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant general,sc,extraction
Wonderful strawberry daiquiries as well !| category : <extra_id_0>,<extra_id_0> drinks quality,c,extraction
I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service .| opinion : <extra_id_0>,<extra_id_0> delicious top grade ; <extra_id_1> fantastic,o,extraction
Always busy but fast moving .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"It ' s one of our favorite places to eat in NY .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Personally I like the margherita pizza better , but they are all good .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> like <extra_id_1> margherita pizza ; <extra_id_2> good <extra_id_3> NULL,oa,extraction
"I ' ll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> positive <extra_id_5> food quality ; <extra_id_6> positive <extra_id_7> food quality,sc,extraction
It ' s a nice place to relax and have conversation .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
"It was the first place we ate on our first trip to New York , and it will be the last place we stop as we head out of town on our next trip to New York .| opinion : <extra_id_0>",<extra_id_0> the last place we stop,o,extraction
"Over the years the host , Vittorio , and his crew , have always treated me as family - - although with all the business this not - so - little gem does , it amazing he ' s even able to remember a consistent but not - so - frequent visitor .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> host <extra_id_1> positive ; <extra_id_2> crew <extra_id_3> positive,as,extraction
"skip dessert .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
