input,output,se_order,paradigm
"Their calzones are horrific , bad , vomit - inducing , YUCK .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> horrific <extra_id_1> calzones <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> bad <extra_id_5> calzones <extra_id_6> negative <extra_id_7> food quality ; <extra_id_8> vomit - inducing <extra_id_9> calzones <extra_id_10> negative <extra_id_11> food quality ; <extra_id_12> YUCK <extra_id_13> calzones <extra_id_14> negative <extra_id_15> food quality,oasc,extraction
Service was quick .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"Authentic Pakistani food .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Authentic <extra_id_1> Pakistani food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
We have gone for dinner only a few times but the same great quality and service is given .| aspect : <extra_id_0>,<extra_id_0> service ; <extra_id_1> dinner,a,extraction
I absolutely Loved this place .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"When you add it all together , it just does n ' t seem worth it to me . . . especially considering the prices .| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
"Eating in , the atmosphere saves it , but at your desk , it ' s a very disappointing experience .| aspect : <extra_id_0>",<extra_id_0> atmosphere ; <extra_id_1> NULL,a,extraction
My friend got the mushroom pizza which tasted better .| opinion : <extra_id_0>,<extra_id_0> better,o,extraction
"I was there for brunch recently , and we were tag teamed by a waitress and a waiter .| opinion : <extra_id_0>",<extra_id_0> tag teamed ; <extra_id_1> tag teamed,o,extraction
"They do n ' t concern much of customer ' s health , just want to make money .| opinion : <extra_id_0>",<extra_id_0> do n ' t concern much,o,extraction
Hats off to the chef .| aspect : <extra_id_0>,<extra_id_0> chef,a,extraction
I would highly recommend .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"whoever the jazz duo was , they were on POINT .| opinion : <extra_id_0>",<extra_id_0> on POINT,o,extraction
The Seafood Dynamite is also otherworldly .| aspect : <extra_id_0>,<extra_id_0> Seafood Dynamite,a,extraction
Everyone must come here at least once .| opinion : <extra_id_0>,<extra_id_0> come here at least once,o,extraction
My friend got the mushroom pizza which tasted better .| aspect : <extra_id_0>,<extra_id_0> mushroom pizza,a,extraction
"This is the kind of place you ' d like to take all your friends to and still keep a secret .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> like <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant miscellaneous,oasc,extraction
The lava cake dessert was incredible and I recommend it .| opinion : <extra_id_0>,<extra_id_0> incredible ; <extra_id_1> recommend,o,extraction
The food is great and they have a good selection of wines at reasonable prices .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> drinks style_options ; <extra_id_2> drinks prices,c,extraction
Thanks Bloom ' s for a lovely trip .| category : <extra_id_0>,<extra_id_0> restaurant general ; <extra_id_1> restaurant general,c,extraction
The scallion pancakes and fried dumplings were nothing out of the ordinary .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
Have frequented ' ino for several years and the food remains excellent .| opinion : <extra_id_0>,<extra_id_0> excellent,o,extraction
Over all the looks of the place exceeds the actual meals .| aspect : <extra_id_0>,<extra_id_0> looks,a,extraction
"The omlette for brunch is great . . .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> omlette for brunch <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread !| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"We went here for lunch a couple of weeks ago on a Saturday , and I was thoroughly impressed with the food .| opinion : <extra_id_0>",<extra_id_0> impressed,o,extraction
"This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .| aspect : <extra_id_0>",<extra_id_0> place ; <extra_id_1> food ; <extra_id_2> service,a,extraction
"cirspy crust margherita pizza| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> cirspy crust <extra_id_1> margherita pizza <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"Remind me of home .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> home <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant miscellaneous,oasc,extraction
The food is great and they have a good selection of wines at reasonable prices .| opinion : <extra_id_0>,<extra_id_0> great ; <extra_id_1> good selection ; <extra_id_2> good selection,o,extraction
it ' s a perfect place to have a amazing indian food .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"The seafood is amazing , there ' s a good wine list , and the ever - changing menu always offers some great surprises .| opinion : <extra_id_0>",<extra_id_0> amazing ; <extra_id_1> good ; <extra_id_2> ever - changing ; <extra_id_3> great surprises,o,extraction
"those rolls were big , but not good and sashimi was n ' t fresh .| category : <extra_id_0>",<extra_id_0> food style_options ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
They refuse to seat parties of 3 or more on weekends .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"short and sweet – seating is great : it ' s romantic , cozy and private .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> seating <extra_id_2> positive <extra_id_3> ambience general,oasc,extraction
"Bagels are ok , but be sure not to make any special requests !| opinion : <extra_id_0>",<extra_id_0> ok ; <extra_id_1> not to make any special requests,o,extraction
"To be completely fair , the only redeeming factor was the food , which was above average , but could n ' t make up for all the other deficiencies of Teodora .| opinion : <extra_id_0>",<extra_id_0> above average ; <extra_id_1> deficiencies,o,extraction
"Nevertheless , I finished my plate , and that ' s when I found a maggot in mushroom sauce at the bottom .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> maggot <extra_id_1> mushroom sauce <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"The blond wood decor is very soothing , the premium sake is excellent and the service is great .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> soothing <extra_id_1> blond wood decor <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> soothing <extra_id_5> premium sake <extra_id_6> positive <extra_id_7> drinks quality ; <extra_id_8> great <extra_id_9> service <extra_id_10> positive <extra_id_11> service general,oasc,extraction
I loved this place ! !| opinion : <extra_id_0>,<extra_id_0> loved,o,extraction
The only thing that my friend left out is that when we sat down at the bar the bartender disappeared .| aspect : <extra_id_0>,<extra_id_0> bartender,a,extraction
"Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .| aspect : <extra_id_0>",<extra_id_0> BBQ Salmon ; <extra_id_1> Sea Bass ; <extra_id_2> Crispy Duck,a,extraction
"The bagel was huge .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> huge <extra_id_1> bagel <extra_id_2> positive <extra_id_3> food style_options,oasc,extraction
would NOT go back .| opinion : <extra_id_0>,<extra_id_0> NOT go back,o,extraction
First went here to enjoy their garden terrace .| opinion : <extra_id_0>,<extra_id_0> enjoy,o,extraction
"I ' ll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> cool <extra_id_1> decor <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> good <extra_id_5> pita <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> good <extra_id_9> hummus <extra_id_10> positive <extra_id_11> food quality ; <extra_id_12> tasty <extra_id_13> grilled octopus <extra_id_14> positive <extra_id_15> food quality,oasc,extraction
"Kind , attentive wait staff .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Kind <extra_id_1> wait staff <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> attentive <extra_id_5> wait staff <extra_id_6> positive <extra_id_7> service general,oasc,extraction
Me and my girls will definitely go back .| opinion : <extra_id_0>,<extra_id_0> go back,o,extraction
"We were not dissappointed in the least bit by this little gem .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> not dissappointed in the least bit <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"however , it ' s the service that leaves a bad taste in my mouth .| opinion : <extra_id_0>",<extra_id_0> bad taste,o,extraction
"Much of the time it seems like they do not care about you .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> do not care about you <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
She just nodded and walked off .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
This was a repeat visit and we ' ll definitely be back again .| opinion : <extra_id_0>,<extra_id_0> be back again,o,extraction
"The view is breathtaking the service is top notch . . . the ambiance is wonderful .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> breathtaking <extra_id_1> view <extra_id_2> positive <extra_id_3> location general ; <extra_id_4> top notch <extra_id_5> service <extra_id_6> positive <extra_id_7> service general ; <extra_id_8> wonderful <extra_id_9> ambiance <extra_id_10> positive <extra_id_11> ambience general,oasc,extraction
"We went here for lunch a couple of weeks ago on a Saturday , and I was thoroughly impressed with the food .| category : <extra_id_0>",<extra_id_0> food quality,c,extraction
"limited menu , no - so - fresh ingredients , thinly - sliced fish , fall - apart rice .| opinion : <extra_id_0>",<extra_id_0> limited ; <extra_id_1> no - so - fresh ; <extra_id_2> thinly - sliced ; <extra_id_3> fall - apart,o,extraction
"My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> pleasantly surprised <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant miscellaneous,oasc,extraction
If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you ' ll love it here .| opinion : <extra_id_0>,<extra_id_0> love ; <extra_id_1> like,o,extraction
"Never have I had such dramatic delivery guys ( a lot of huffing and panting and muttering under breath b / c I live in a walkup ) who always seem disappointed with their tips .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> dramatic <extra_id_1> delivery guys <extra_id_2> negative <extra_id_3> service general,oasc,extraction
the turkey burgers are scary !| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"We have been to this place many times , and always have great food , wine , and service .| opinion : <extra_id_0>",<extra_id_0> great ; <extra_id_1> great ; <extra_id_2> great,o,extraction
"Not cheap but very yummy .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Not cheap <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food prices ; <extra_id_4> yummy <extra_id_5> NULL <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"Amazing !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Amazing <extra_id_1> NULL <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
This quaint and romantic trattoria is at the top of my Manhattan restaurant list .| category : <extra_id_0>,<extra_id_0> ambience general ; <extra_id_1> restaurant general,c,extraction
"The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria ' s .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> real <extra_id_1> meal <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> real <extra_id_5> restaurant <extra_id_6> positive <extra_id_7> ambience general,oasc,extraction
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful .| aspect : <extra_id_0>,<extra_id_0> outdoor atmosphere,a,extraction
The portions are small but being that the food was so good makes up for that .| opinion : <extra_id_0>,<extra_id_0> small ; <extra_id_1> good,o,extraction
"Authentic Taiwanese food that ' s cheap . . . what more could you ask for ?| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Authentic <extra_id_1> Taiwanese food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> cheap <extra_id_5> Taiwanese food <extra_id_6> positive <extra_id_7> food prices,oasc,extraction
first it took us a long time to find the place .| opinion : <extra_id_0>,<extra_id_0> took us a long time,o,extraction
Food is excellent .| aspect : <extra_id_0>,<extra_id_0> Food,a,extraction
The level of rudeness was preposterous .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
The food is excellent !| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"Have recommended the place to friends , always gets good response .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> recommended <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant miscellaneous,oasc,extraction
"This place is worth an one - hour drive .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> worth <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
The service is awful .| aspect : <extra_id_0>,<extra_id_0> service,a,extraction
This place is great .| opinion : <extra_id_0>,<extra_id_0> great,o,extraction
A little overpriced but worth it once you take a bite .| aspect : <extra_id_0>,<extra_id_0> NULL ; <extra_id_1> NULL,a,extraction
"So rushing us out was absolutely unnecessary !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rushing us out <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"I would recommend Roxy ' s for that , but not for their food .| opinion : <extra_id_0>",<extra_id_0> recommend ; <extra_id_1> not for their food,o,extraction
"My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> inedible <extra_id_1> chicken <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"The pizza was great .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> pizza <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"I have tried to make reservations , but both times , the hostess did n ' t have my name .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> did n ' t have my name <extra_id_1> hostess <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"We took advanatage of the half price sushi deal on saturday so it was well worth it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> worth <extra_id_1> half price sushi deal <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"When we threatened to leave , we were offered a meager discount even though half the order was missing .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
wont come back again for sure !| opinion : <extra_id_0>,<extra_id_0> wont come back,o,extraction
We did n ' t want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough .| opinion : <extra_id_0>,<extra_id_0> enough,o,extraction
The sake ’ s complimented the courses very well and is successfully easing me into the sake world .| category : <extra_id_0>,<extra_id_0> drinks quality ; <extra_id_1> drinks quality,c,extraction
"While their kitchen food is delicious , their Sushi is out of this world .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
The decor is very simple but comfortable .| opinion : <extra_id_0>,<extra_id_0> simple ; <extra_id_1> comfortable,o,extraction
"Again , I ' d be super upset if that were my employee .| opinion : <extra_id_0>",<extra_id_0> upset,o,extraction
"Great vibe , lots of people .| category : <extra_id_0>",<extra_id_0> ambience general,c,extraction
"Not worth it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Not worth <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food prices,oasc,extraction
"I ' ve waited over one hour for food .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> waited over one hour <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
This small Astoria souvlaki spot makes what many consider the best gyros in New York .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"Try the Pad Thai , it ' s fabulous and their prices are so cheap !| aspect : <extra_id_0>",<extra_id_0> Pad Thai ; <extra_id_1> Pad Thai ; <extra_id_2> NULL,a,extraction
The sangria was pretty tasty and good on a hot muggy day .| category : <extra_id_0>,<extra_id_0> drinks quality ; <extra_id_1> drinks quality,c,extraction
This little place definitely exceeded my expectations and you sure get a lot of food for your money .| category : <extra_id_0>,<extra_id_0> food style_options ; <extra_id_1> restaurant general ; <extra_id_2> food prices,c,extraction
This is my first time writing a review for a restaurant because the food and service was excellent .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> service general,c,extraction
"Everything was wonderful ; food , drinks , staff , mileau .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> wonderful <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> wonderful <extra_id_5> drinks <extra_id_6> positive <extra_id_7> drinks quality ; <extra_id_8> wonderful <extra_id_9> staff <extra_id_10> positive <extra_id_11> service general ; <extra_id_12> wonderful <extra_id_13> mileau <extra_id_14> positive <extra_id_15> ambience general,oasc,extraction
The food was bland oily .| opinion : <extra_id_0>,<extra_id_0> bland oily,o,extraction
I plan on stopping by next week as well .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"You can get a completely delish martini in a glass ( that ' s about 2 1 / 2 drinks ) for $ 8 . 50 ( I recommend the Vanilla Shanty , mmmm ! ) in a great homey setting with great music .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> delish <extra_id_1> martini <extra_id_2> positive <extra_id_3> drinks quality ; <extra_id_4> delish <extra_id_5> martini <extra_id_6> positive <extra_id_7> drinks style_options ; <extra_id_8> delish <extra_id_9> martini <extra_id_10> positive <extra_id_11> drinks prices ; <extra_id_12> recommend <extra_id_13> Vanilla Shanty <extra_id_14> positive <extra_id_15> drinks quality ; <extra_id_16> homey <extra_id_17> setting <extra_id_18> positive <extra_id_19> ambience general ; <extra_id_20> great <extra_id_21> music <extra_id_22> positive <extra_id_23> ambience general,oasc,extraction
"The bibimbap was average , but the stone bowl was n ' t even close to sizzling .| opinion : <extra_id_0>",<extra_id_0> average ; <extra_id_1> was n ' t even close to sizzling,o,extraction
"Their sake list was extensive , but we were looking for Purple Haze , which was n ' t listed but made for us upon request !| category : <extra_id_0>",<extra_id_0> drinks style_options ; <extra_id_1> service general,c,extraction
"The atmosphere is nothing special , but it feels like a Sushi establishment in Tokyo .| opinion : <extra_id_0>",<extra_id_0> nothing special,o,extraction
"When you ' re sitting in their main dining room ( which has a spectacular , hand - painted high ceiling ) you ' d never know there was a world outside .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> spectacular <extra_id_1> main dining room <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> spectacular <extra_id_5> ceiling <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> hand - painted high <extra_id_9> ceiling <extra_id_10> positive <extra_id_11> ambience general,oasc,extraction
"The decor is vibrant and eye - pleasing with several semi - private boths on the right side of the dining hall , which are great for a date .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> ambience general ; <extra_id_2> ambience general,c,extraction
"One of the best hot dogs I have ever eaten .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> best <extra_id_1> NULL <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"sometimes i get bad food and bad service , sometimes i get good good and bad service .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> service ; <extra_id_2> service ; <extra_id_3> good,a,extraction
The food was actually aweful .| opinion : <extra_id_0>,<extra_id_0> aweful,o,extraction
"A big disappointment , all around .| aspect : <extra_id_0>",<extra_id_0> NULL,a,extraction
I think I ' ve had some the best meals of my life at minnow .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
Great pizza for lunch place .| opinion : <extra_id_0>,<extra_id_0> Great,o,extraction
"Great food and the prices are very reasonable .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Great <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> reasonable <extra_id_5> NULL <extra_id_6> positive <extra_id_7> restaurant prices,oasc,extraction
The wine list was extensive - though the staff did not seem knowledgeable about wine pairings .| category : <extra_id_0>,<extra_id_0> drinks style_options ; <extra_id_1> service general,c,extraction
Terrible would be a compliment !| opinion : <extra_id_0>,<extra_id_0> Terrible,o,extraction
"Great , original taste .| opinion : <extra_id_0>",<extra_id_0> Great ; <extra_id_1> original,o,extraction
"Considering you will spend at least $ 60 a head , I expect better service .| aspect : <extra_id_0>",<extra_id_0> service,a,extraction
"Go hungry and enjoy .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> enjoy <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Despite a slightly limited menu , everything prepared is done to perfection , ultra fresh and a work of food art .| opinion : <extra_id_0>",<extra_id_0> limited ; <extra_id_1> ultra fresh ; <extra_id_2> a work of food art,o,extraction
I ordered the vitello alla marsala and I was pretty impressed .| aspect : <extra_id_0>,<extra_id_0> vitello alla marsala,a,extraction
Overall I would recommend it and go back again .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
Yakitori ( bbq meats ) is tasty too .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"Never got an explanation as to what was going on .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Never got an explanation <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
Always busy but fast moving .| opinion : <extra_id_0>,<extra_id_0> fast moving,o,extraction
"Admittedly some nights inside the restaurant were rather warm , but the open kitchen is part of the charm .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> charm <extra_id_1> open kitchen <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> warm <extra_id_5> restaurant <extra_id_6> negative <extra_id_7> ambience general,oasc,extraction
They have a huge selection of different cream cheeses and all of their salads are great .| opinion : <extra_id_0>,<extra_id_0> great ; <extra_id_1> huge ; <extra_id_2> different,o,extraction
"I wanted to go there to see if it was worth it and sadly , curiousity got the best of me and I paid dearly for it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> sadly <extra_id_1> NULL <extra_id_2> negative <extra_id_3> restaurant general ; <extra_id_4> paid dearly for it <extra_id_5> NULL <extra_id_6> negative <extra_id_7> restaurant prices,oasc,extraction
Fresh ingredients and everything is made to order .| opinion : <extra_id_0>,<extra_id_0> Fresh,o,extraction
"As a Japanese native , I ' ve lived in the Tristate area for over 8 years , but I was just so amazed at this place .| opinion : <extra_id_0>",<extra_id_0> amazed,o,extraction
"Just because it ' s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !| opinion : <extra_id_0>",<extra_id_0> GREAT ; <extra_id_1> cheap,o,extraction
Best restaurant in Brooklyn| aspect : <extra_id_0>,<extra_id_0> restaurant,a,extraction
"Even though its good seafood , the prices are too high .| opinion : <extra_id_0>",<extra_id_0> good ; <extra_id_1> high,o,extraction
A pleasant surprise .| opinion : <extra_id_0>,<extra_id_0> pleasant surprise,o,extraction
It ' s a small cute restaurant .| opinion : <extra_id_0>,<extra_id_0> small cute,o,extraction
Surprisingly nothing could be further from the truth .| opinion : <extra_id_0>,<extra_id_0> be further from the truth,o,extraction
"Furthermore , the rice had no seasoning , so the sushi was bland and disgusting .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
If I could give 0 stars I would do so for this place .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"love the food .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> love <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"I ate here a week ago and found most dishes average at best and too expensive .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> average <extra_id_1> dishes <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> too expensive <extra_id_5> dishes <extra_id_6> negative <extra_id_7> food prices,oasc,extraction
The fried dumplings are GREAT !| aspect : <extra_id_0>,<extra_id_0> fried dumplings,a,extraction
The place was quiet and delightful .| opinion : <extra_id_0>,<extra_id_0> quiet ; <extra_id_1> delightful,o,extraction
We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"Quick and friendly service .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Quick <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> friendly <extra_id_5> service <extra_id_6> positive <extra_id_7> service general,oasc,extraction
The level of rudeness was preposterous .| opinion : <extra_id_0>,<extra_id_0> rudeness,o,extraction
"whoever the jazz duo was , they were on POINT .| aspect : <extra_id_0>",<extra_id_0> jazz duo,a,extraction
"We went around 9:30 on a Friday and it had died down a bit by then so the service was great !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> service <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"It was n ' t as if this restaurant had any major bragging points before hand , but now it ' s simply repulsive .| aspect : <extra_id_0>",<extra_id_0> restaurant,a,extraction
"I loved everythig about it - especially the shows and actors .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> loved <extra_id_1> shows <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> loved <extra_id_5> actors <extra_id_6> positive <extra_id_7> ambience general,oasc,extraction
"I came across Village Underground by accident , now I go there all the time .| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
"However , go for the ambience , and consider the food just a companion for a trip across the world !| aspect : <extra_id_0>",<extra_id_0> food,a,extraction
