text_a,text_b,label
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",kamar-kotot,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",kamar-tidak cukup,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",toilet-bau apek,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",toilet-lembab,1
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",toilet-menjamur,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",toilet-kotot,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",toilet-tidak cukup,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",plafonnya-bau apek,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",plafonnya-lembab,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",plafonnya-menjamur,1
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",plafonnya-kotot,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",plafonnya-tidak cukup,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",gelas-bau apek,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",gelas-lembab,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",gelas-menjamur,0
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",gelas-kotot,1
"1 . kamar 209 , bau apek karena lembab di toilet plafonnya menjamur dan lubang . 2 . gelas buat minum di lantai 1 kotot dan tidak cukup 3 . cukup sekali saja inap disana . apa gunanya airy tidak bisa keep standar .",gelas-tidak cukup,1
keamanan terjaga karena ada cctv dan keamanan .,keamanan-terjaga,1
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",tempatnya-memuaskan,1
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",tempatnya-mengecewakan,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",tempatnya-rusak,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",tempatnya-kotor,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",kamar mandi-memuaskan,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",kamar mandi-mengecewakan,1
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",kamar mandi-rusak,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",kamar mandi-kotor,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",toilet-memuaskan,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",toilet-mengecewakan,1
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",toilet-rusak,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",toilet-kotor,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",showernya-memuaskan,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",showernya-mengecewakan,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",showernya-rusak,1
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",showernya-kotor,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",dudukan toilet-memuaskan,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",dudukan toilet-mengecewakan,0
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",dudukan toilet-rusak,1
"overall tempatnya memuaskan . hanya kamar mandi dan toilet yang mengecewakan . showernya rusak , dudukan toilet juga sudah rusak dan kotor .",dudukan toilet-kotor,1
fasilitas oke punya .,fasilitas-oke,1
"kali ini sangat kecewa . tidak ada mineral water , tidak ada handuk , kamar agak kotor . mengapa seperti itu ? : ( .",mineral water-tidak ada,1
"kali ini sangat kecewa . tidak ada mineral water , tidak ada handuk , kamar agak kotor . mengapa seperti itu ? : ( .",mineral water-agak kotor,0
"kali ini sangat kecewa . tidak ada mineral water , tidak ada handuk , kamar agak kotor . mengapa seperti itu ? : ( .",handuk-tidak ada,1
"kali ini sangat kecewa . tidak ada mineral water , tidak ada handuk , kamar agak kotor . mengapa seperti itu ? : ( .",handuk-agak kotor,0
"kali ini sangat kecewa . tidak ada mineral water , tidak ada handuk , kamar agak kotor . mengapa seperti itu ? : ( .",kamar-tidak ada,0
"kali ini sangat kecewa . tidak ada mineral water , tidak ada handuk , kamar agak kotor . mengapa seperti itu ? : ( .",kamar-agak kotor,1
"masuk pertama kemarin kamar mandi masih belum dibersihkan , masuk kamar langsung bau tidak enak , kedepannya mohon diperbaiki : ) .",kamar mandi-belum dibersihkan,1
"masuk pertama kemarin kamar mandi masih belum dibersihkan , masuk kamar langsung bau tidak enak , kedepannya mohon diperbaiki : ) .",kamar mandi-bau,0
"masuk pertama kemarin kamar mandi masih belum dibersihkan , masuk kamar langsung bau tidak enak , kedepannya mohon diperbaiki : ) .",kamar mandi-tidak enak,0
"masuk pertama kemarin kamar mandi masih belum dibersihkan , masuk kamar langsung bau tidak enak , kedepannya mohon diperbaiki : ) .",kamar-belum dibersihkan,0
"masuk pertama kemarin kamar mandi masih belum dibersihkan , masuk kamar langsung bau tidak enak , kedepannya mohon diperbaiki : ) .",kamar-bau,1
"masuk pertama kemarin kamar mandi masih belum dibersihkan , masuk kamar langsung bau tidak enak , kedepannya mohon diperbaiki : ) .",kamar-tidak enak,1
"resepsionisnya tidak available 24 hours . saya check in pukul 4 , tidak ada resepsionisnya . setelah menelfon dan menunggu baru dia keluar . ketik check out juga saya harus menunggu 30 menit lebih untuk dilayani .",resepsionisnya-tidak available 24 hours,1
"resepsionisnya tidak available 24 hours . saya check in pukul 4 , tidak ada resepsionisnya . setelah menelfon dan menunggu baru dia keluar . ketik check out juga saya harus menunggu 30 menit lebih untuk dilayani .",resepsionisnya-tidak ada,1
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",sarapan nya-terlalu sedikit,1
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",sarapan nya-tidak jelas,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",sarapan nya-buram,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",sarapan nya-bersih,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",sarapan nya-bagus,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",saluran televisi-terlalu sedikit,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",saluran televisi-tidak jelas,1
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",saluran televisi-buram,1
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",saluran televisi-bersih,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",saluran televisi-bagus,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",kamar-terlalu sedikit,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",kamar-tidak jelas,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",kamar-buram,0
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",kamar-bersih,1
"sarapan nya untuk lauknya porsinya terlalu sedikit , saluran televisi tidak jelas dan buram , untuk kondisi kamar bersih dan bagus .",kamar-bagus,1
"puas banget . bersih nyamaan muraah . saran , kalau bisa diperbanyak kamar yang disewakan untuk airy rooms , sering kehabisan pesan kamar di sini karena kamar lainnya dipakai kos hiks : ( .",,1
"kamar sangat memuaskan . sedikit catatan sayang , lokasi penginapan ini di dalam gang . mungkin akan agak sulit ditemukan .",kamar-sangat memuaskan,1
wifi baik dan ada di beberapa titik .,wifi-baik,1
semua sangat bagus overall cuma pintu kamar mandi saja yang gbsa tutup dan malam minggu sangat berisik s .,semua-sangat bagus,1
semua sangat bagus overall cuma pintu kamar mandi saja yang gbsa tutup dan malam minggu sangat berisik s .,semua-gbsa tutup,0
semua sangat bagus overall cuma pintu kamar mandi saja yang gbsa tutup dan malam minggu sangat berisik s .,overall-sangat bagus,1
semua sangat bagus overall cuma pintu kamar mandi saja yang gbsa tutup dan malam minggu sangat berisik s .,overall-gbsa tutup,0
semua sangat bagus overall cuma pintu kamar mandi saja yang gbsa tutup dan malam minggu sangat berisik s .,pintu kamar mandi-sangat bagus,0
semua sangat bagus overall cuma pintu kamar mandi saja yang gbsa tutup dan malam minggu sangat berisik s .,pintu kamar mandi-gbsa tutup,1
"posisi kamar lantai 4 dan naik pakai tangga , kondisi badan sedang lelah apalagi turun dari pesawat yang delay .",,1
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",jendela-tidak ada,1
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",jendela-kurang dingin,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",jendela-agak berdebu,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",jendela-kecil,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",jendela-ala kadarnya,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",jendela-kencang,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",ac-tidak ada,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",ac-kurang dingin,1
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",ac-agak berdebu,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",ac-kecil,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",ac-ala kadarnya,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",ac-kencang,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",seprei/bantal-tidak ada,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",seprei/bantal-kurang dingin,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",seprei/bantal-agak berdebu,1
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",seprei/bantal-kecil,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",seprei/bantal-ala kadarnya,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",seprei/bantal-kencang,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",kamar-tidak ada,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",kamar-kurang dingin,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",kamar-agak berdebu,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",kamar-kecil,1
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",kamar-ala kadarnya,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",kamar-kencang,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",breakfast-tidak ada,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",breakfast-kurang dingin,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",breakfast-agak berdebu,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",breakfast-kecil,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",breakfast-ala kadarnya,1
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",breakfast-kencang,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",wifi nya-tidak ada,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",wifi nya-kurang dingin,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",wifi nya-agak berdebu,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",wifi nya-kecil,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",wifi nya-ala kadarnya,0
"kamarnya tidak ada jendela , ac kurang dingin , seprei/bantal agak berdebu . semalaman hidung juga gatalgatal . kamar kecil . breakfast ala kadarnya . oke untuk tidur 1 malam . wifi nya kencang karena dapat kamar dekat router wifi . terimakasih untuk snack complimentarynya .",wifi nya-kencang,1
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",sinyal tv nya-kurang bagus,1
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",sinyal tv nya-belum stabil,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",sinyal tv nya-tidak ada,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",sinyal tv nya-macet,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",wifi-kurang bagus,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",wifi-belum stabil,1
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",wifi-tidak ada,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",wifi-macet,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",keset-kurang bagus,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",keset-belum stabil,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",keset-tidak ada,1
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",keset-macet,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",remote ac nya-kurang bagus,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",remote ac nya-belum stabil,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",remote ac nya-tidak ada,0
"murah , nyaman , sinyal tv nya kurang bagus , wifi masih belum stabil , tidak ada keset , remote ac nya suka macet .",remote ac nya-macet,1
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",harga-terjangkau,1
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",harga-bersih,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",harga-nyaman,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",harga-tenang,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",harga-rusak,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",kamar-terjangkau,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",kamar-bersih,1
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",kamar-nyaman,1
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",kamar-tenang,1
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",kamar-rusak,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",pintu kamar mandi-terjangkau,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",pintu kamar mandi-bersih,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",pintu kamar mandi-nyaman,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",pintu kamar mandi-tenang,0
"dengan harga terjangkau bisa dibilang memuaskan . kamar bersih , nyaman , dan tenang . cuma di kamar yang saya pesan pintu kamar mandi rusak .",pintu kamar mandi-rusak,1
