input,output,se_order,paradigm
It was totally overpriced - fish and chips was about $ 15 . . .| category : <extra_id_0>,<extra_id_0> food prices ; <extra_id_1> food prices,c,extraction
"Rao is a good restaurant , but it ' s nothing special .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> neutral,cs,extraction
"The drinks are always welll made and wine selection is fairly priced .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> drinks <extra_id_1> welll made ; <extra_id_2> wine selection <extra_id_3> fairly priced,ao,extraction
"Excellent atmosphere , delicious dishes good and friendly service .| aspect : <extra_id_0>",<extra_id_0> atmosphere ; <extra_id_1> dishes ; <extra_id_2> service ; <extra_id_3> service,a,extraction
"Not only is the cuisine the best around , the service has always been attentive and charming .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> cuisine <extra_id_1> food quality <extra_id_2> best <extra_id_3> positive ; <extra_id_4> service <extra_id_5> service general <extra_id_6> attentive <extra_id_7> positive ; <extra_id_8> service <extra_id_9> service general <extra_id_10> charming <extra_id_11> positive,acos,extraction
"Delicious crab cakes too .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> crab cakes <extra_id_1> Delicious,ao,extraction
"LLOOVVE THIS PLACE .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> PLACE <extra_id_1> LLOOVVE,ao,extraction
Service was slow had to wait to order and get food although not crowded .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"Gorgeous place ideal for a romantic dinner| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> place <extra_id_1> Gorgeous ; <extra_id_2> place <extra_id_3> ideal,ao,extraction
It hits the spot every time| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"Priced at upper intermediate range .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant prices <extra_id_2> upper intermediate <extra_id_3> negative,acos,extraction
I really like both the scallops and the mahi mahi ( on saffron risotto yum ! ) .| aspect : <extra_id_0>,<extra_id_0> scallops ; <extra_id_1> mahi mahi ( on saffron risotto,a,extraction
"Single Worst Restaurant in Manhattan| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Restaurant <extra_id_1> negative,as,extraction
"I ordered the smoked salmon and roe appetizer and it was off flavor .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> smoked salmon and roe appetizer <extra_id_1> negative,as,extraction
"It is definitely a good spot for snacks and chat .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
"But after last night , Spice Grill is the only place I ' m eating indian cuisine .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> indian cuisine <extra_id_1> food quality <extra_id_2> the only place <extra_id_3> positive,acos,extraction
"While it is understandable that every place is indeed different , there was not a need to be uncourteous to customers and downright rude .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"It was well worth the wait .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
We even had a visit from the Manager who wanted to make sure we were enjoying ourselves .| aspect : <extra_id_0>,<extra_id_0> Manager,a,extraction
"im not necessarily fanatical about this place , but it was a fun time for low pirces .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive ; <extra_id_2> restaurant prices <extra_id_3> positive,cs,extraction
I will be out with friends and all of a sudden I am hungry and I only crave one thing . . . their Pizza .| aspect : <extra_id_0>,<extra_id_0> Pizza,a,extraction
Have frequented ' ino for several years and the food remains excellent .| opinion : <extra_id_0>,<extra_id_0> excellent,o,extraction
Have been dozens of times and never failed to enjoy the experience .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
Go here for a romantic dinner but not for an all out wow dining experience .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"The food was delicious but do not come here on a empty stomach .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive,as,extraction
The baked clams octopus we shared as appetizers were the best we ' ve ever had ! !| aspect : <extra_id_0>,<extra_id_0> baked clams octopus,a,extraction
"this little place has a cute interior decor and affordable city prices .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> interior decor <extra_id_1> positive ; <extra_id_2> place <extra_id_3> positive,as,extraction
"Also very inexpensive .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Although the tables may be closely situated , the candle - light , food quality and service overcompensate .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> food quality ; <extra_id_2> service general ; <extra_id_3> ambience general,c,extraction
"THE BIG COMPLAINT : NO TOASTING AVAILABLE .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> service general <extra_id_2> COMPLAINT <extra_id_3> negative,acos,extraction
"the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> hot dogs <extra_id_1> positive,as,extraction
"The pizza was great .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive,cs,extraction
"It ' s somewhere you can eat and be happy .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant general <extra_id_2> happy <extra_id_3> positive,acos,extraction
"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> bagels <extra_id_1> warm ; <extra_id_2> bagels <extra_id_3> soft ; <extra_id_4> bagels <extra_id_5> crispy ; <extra_id_6> bagels <extra_id_7> enormous,ao,extraction
"A weakness is the chicken in the salads .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> chicken in the salads <extra_id_1> negative,as,extraction
"The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> food style_options ; <extra_id_2> food style_options,c,extraction
"I got the $ 10 10 - piece dim sum combo , every bite of which was great .| aspect : <extra_id_0>",<extra_id_0> $ 10 10 - piece dim sum combo,a,extraction
"We had a great time at the Jekyll and hyde Pub last night .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Jekyll and hyde Pub <extra_id_1> great time,ao,extraction
We had a very nice time .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"Guess what , I waited for TWENTY minutes before she came over and when she finally did , she says , `` oh well , I wish you would have said something earlier `` No apology , nothing .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"We love the food , drinks , and atmosphere !| opinion : <extra_id_0>",<extra_id_0> love ; <extra_id_1> love ; <extra_id_2> love,o,extraction
"Furthermore , the rice had no seasoning , so the sushi was bland and disgusting .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> rice <extra_id_1> negative ; <extra_id_2> sushi <extra_id_3> negative ; <extra_id_4> sushi <extra_id_5> negative,as,extraction
"My quesadilla tasted like it had been made by a three - year old with no sense of proportion or flavor .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> quesadilla <extra_id_1> food quality <extra_id_2> no sense of proportion or flavor <extra_id_3> negative ; <extra_id_4> quesadilla <extra_id_5> food style_options <extra_id_6> no sense of proportion <extra_id_7> negative,acos,extraction
"The service leaves much to be desired , from feeling like you are rushed the place your order , to being ignored the rest of the night .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
Authentic Taiwanese food that ' s cheap . . . what more could you ask for ?| opinion : <extra_id_0>,<extra_id_0> Authentic ; <extra_id_1> cheap,o,extraction
I have been to Roth ' s twice and both times were very disappointing .| aspect : <extra_id_0>,<extra_id_0> Roth ' s,a,extraction
MY husbands birthday and my sons was not as it was intended . . . and we drove two hours to spend too much money to be treated terribly !| opinion : <extra_id_0>,<extra_id_0> too much money ; <extra_id_1> treated terribly,o,extraction
The seats are uncomfortable if you are sitting against the wall on wooden benches .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
All in all we ' re already coming up with excuses to go ahead really soon in the next few wks ! ! ! !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
Never have I had such dramatic delivery guys ( a lot of huffing and panting and muttering under breath b / c I live in a walkup ) who always seem disappointed with their tips .| opinion : <extra_id_0>,<extra_id_0> dramatic,o,extraction
"I had a grat time at Jekyll and Hyde !| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
"Would NEVER go back| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant general <extra_id_2> NEVER go back <extra_id_3> negative,acos,extraction
"Took my mom for Mother ' s Day , and the maitre was pretty rude .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> maitre <extra_id_1> service general <extra_id_2> rude <extra_id_3> negative,acos,extraction
"The lox is always fresh too .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive,cs,extraction
"The kitchen however , is almost always slow .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
Haru on Park S is simply disgusting .| opinion : <extra_id_0>,<extra_id_0> disgusting,o,extraction
"The DJ is awesome , I have been there for my birthday and a bunch of other times with friends and I keep going back .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> DJ <extra_id_1> ambience general <extra_id_2> awesome <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> restaurant general <extra_id_6> keep going back <extra_id_7> positive,acos,extraction
"The sushi was awful !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> sushi <extra_id_1> food quality <extra_id_2> awful <extra_id_3> negative,acos,extraction
"We ate out in the back patio , which is worth it as it ' s cool and the music is hear well there .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> back patio <extra_id_1> positive ; <extra_id_2> back patio <extra_id_3> positive ; <extra_id_4> music <extra_id_5> positive,as,extraction
"Great Indian Food !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Indian Food <extra_id_1> positive,as,extraction
"I have tried to make reservations , but both times , the hostess did n ' t have my name .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> hostess <extra_id_1> did n ' t have my name,ao,extraction
The only beverage we did receive was water in dirty glasses !| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"Everytime I decide to try another place on the UES , I get angry that I did n ' t just go to Zucchero Pomodori .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Zucchero Pomodori <extra_id_1> did n ' t just go to,ao,extraction
"A real dissapointment .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food quality <extra_id_2> dissapointment <extra_id_3> negative,acos,extraction
"Everyone raved about the atmosphere ( elegant rooms and absolutely incomparable views ) and the fabulous food !| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> positive ; <extra_id_2> ambience general <extra_id_3> positive ; <extra_id_4> location general <extra_id_5> positive ; <extra_id_6> food quality <extra_id_7> positive,cs,extraction
"They charge different prices all the time .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
The Seafood Dynamite is also otherworldly .| aspect : <extra_id_0>,<extra_id_0> Seafood Dynamite,a,extraction
"Of course , it is crowded but who cares .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> neutral,cs,extraction
"This is my first time writing a review for a restaurant because the food and service was excellent .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> service general <extra_id_3> positive,cs,extraction
"They were very abrupt with me when I called and actually claimed the food was late because they were out of rice .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> service general <extra_id_2> abrupt <extra_id_3> negative,acos,extraction
"Downtown Dinner 2002 - Prixe fix : Appetizers were ok , waiter gave me poor suggestion . . . try the potato stuff kanish best one .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Appetizers <extra_id_1> ok ; <extra_id_2> waiter <extra_id_3> poor ; <extra_id_4> potato stuff kanish <extra_id_5> try ; <extra_id_6> potato stuff kanish <extra_id_7> best,ao,extraction
"Love Al Di La| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Al Di La <extra_id_1> Love,ao,extraction
"The food is tasty and portion sizes are appropriate .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> food <extra_id_1> food quality <extra_id_2> tasty <extra_id_3> positive ; <extra_id_4> portion sizes <extra_id_5> food style_options <extra_id_6> appropriate <extra_id_7> positive,acos,extraction
"And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3 - 6 each ) .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> reasonable ; <extra_id_2> congee <extra_id_3> no more than $ 3 - 6 each ; <extra_id_4> noodles <extra_id_5> no more than $ 3 - 6 each ; <extra_id_6> rice dishes <extra_id_7> no more than $ 3 - 6 each,ao,extraction
"Chennai Garden is my favorite Indian restaurant in the city .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
"Service was devine , oysters where a sensual as they come , and the price ca n ' t be beat ! ! !| aspect : <extra_id_0>",<extra_id_0> Service ; <extra_id_1> oysters ; <extra_id_2> NULL,a,extraction
Great survice| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"The lobster knuckles ( special of the day ) were ok , but pretty tasteless .| aspect : <extra_id_0>",<extra_id_0> lobster knuckles ; <extra_id_1> lobster knuckles,a,extraction
"I was very disappointed with this restaurant .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant <extra_id_1> negative,as,extraction
HIGHLY RECOMMENDED ! ! ! ! !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED !| opinion : <extra_id_0>,<extra_id_0> NEVER BEEN DISAPPOINTED,o,extraction
"You ca n ' t go wrong with this place .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive,as,extraction
"but the service was a bit slow .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service general <extra_id_1> negative,cs,extraction
"Never have I had such dramatic delivery guys ( a lot of huffing and panting and muttering under breath b / c I live in a walkup ) who always seem disappointed with their tips .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> delivery guys <extra_id_1> service general <extra_id_2> dramatic <extra_id_3> negative,acos,extraction
Salads are a delicious way to begin the meal .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"When the main course finally arrived ( another 45mins ) half of our order was missing .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> missing,ao,extraction
I ' ve been many time and have never been disappointed .| opinion : <extra_id_0>,<extra_id_0> never been disappointed,o,extraction
"Very , very nice| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"The main entree was also very good .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive,cs,extraction
"This was a great surprise .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> a great surprise,ao,extraction
"The frizzy retro girl ( with winged / Dame Edna glasses ) will yell at you if you try to order a drink .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> girl <extra_id_1> negative,as,extraction
"People are always friendly .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> People <extra_id_1> positive,as,extraction
"Patroon features a nice cigar bar and has great staff .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> cigar bar <extra_id_1> nice ; <extra_id_2> staff <extra_id_3> great,ao,extraction
I ate here a week ago and found most dishes average at best and too expensive .| opinion : <extra_id_0>,<extra_id_0> average ; <extra_id_1> too expensive,o,extraction
"Seating is always prompt , though the restaurant does fill up in the evening .| aspect : <extra_id_0>",<extra_id_0> Seating,a,extraction
"I like the ambience , it ' s very dark and original .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> ambience general ; <extra_id_2> ambience general,c,extraction
great food| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
The rice was poor quality and was cooked so badly it was hard .| opinion : <extra_id_0>,<extra_id_0> poor quality ; <extra_id_1> cooked so badly ; <extra_id_2> hard,o,extraction
"The dessert ( we had a pear torte ) was good - but , once again , the staff was unable to provide appropriate drink suggestions .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> pear torte <extra_id_1> good ; <extra_id_2> staff <extra_id_3> unable to provide,ao,extraction
"The manager finally said he would comp the two glasses of wine ( which cost less than the food ) , and made it seem like a big concession .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> manager <extra_id_1> service general <extra_id_2> seem like a big concession <extra_id_3> negative,acos,extraction
fine dining restaurant quality .| aspect : <extra_id_0>,<extra_id_0> dining,a,extraction
"The portion sizes here are huge , and the sushi is good .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> portion sizes <extra_id_1> food style_options <extra_id_2> huge <extra_id_3> positive ; <extra_id_4> sushi <extra_id_5> food quality <extra_id_6> good <extra_id_7> positive,acos,extraction
A quintessential slice of NYC pizza .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"The service is ok , some of the people did n ' t get what they asked for .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood .| opinion : <extra_id_0>,<extra_id_0> pleasantly suprised,o,extraction
"Awsome Pizza especially the Margheritta slice .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Pizza <extra_id_1> food quality <extra_id_2> Awsome <extra_id_3> positive ; <extra_id_4> Margheritta slice <extra_id_5> food quality <extra_id_6> Awsome <extra_id_7> positive,acos,extraction
The fish was not fresh and the rice tasted old and stale .| aspect : <extra_id_0>,<extra_id_0> fish ; <extra_id_1> rice ; <extra_id_2> rice,a,extraction
Yakitori ( bbq meats ) is tasty too .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"Save yourself the time and trouble and skip this one !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"Great food , great decor , great service .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> ambience general ; <extra_id_2> service general,c,extraction
"I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> people <extra_id_1> service general <extra_id_2> evil <extra_id_3> negative ; <extra_id_4> people <extra_id_5> service general <extra_id_6> incompetent <extra_id_7> negative ; <extra_id_8> Cafe Noir <extra_id_9> restaurant general <extra_id_10> like <extra_id_11> positive,acos,extraction
"MY husbands birthday and my sons was not as it was intended . . . and we drove two hours to spend too much money to be treated terribly !| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> too much money ; <extra_id_2> NULL <extra_id_3> treated terribly,ao,extraction
Nice value .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
You should pass on the calamari .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"After the 4th time i asked again and the waiter than said after our dinner .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> waiter <extra_id_1> asked again,ao,extraction
"The view is breathtaking the service is top notch . . . the ambiance is wonderful .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> view <extra_id_1> location general <extra_id_2> breathtaking <extra_id_3> positive ; <extra_id_4> service <extra_id_5> service general <extra_id_6> top notch <extra_id_7> positive ; <extra_id_8> ambiance <extra_id_9> ambience general <extra_id_10> wonderful <extra_id_11> positive,acos,extraction
Such a disappointment . . .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"The food is good , especially their more basic dishes , and the drinks are delicious .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive ; <extra_id_2> basic dishes <extra_id_3> positive ; <extra_id_4> drinks <extra_id_5> positive,as,extraction
"I ' ll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> decor <extra_id_1> ambience general <extra_id_2> cool <extra_id_3> positive ; <extra_id_4> pita <extra_id_5> food quality <extra_id_6> good <extra_id_7> positive ; <extra_id_8> hummus <extra_id_9> food quality <extra_id_10> good <extra_id_11> positive ; <extra_id_12> grilled octopus <extra_id_13> food quality <extra_id_14> tasty <extra_id_15> positive,acos,extraction
"The entertainment was great they have shows that go on through out the dinner .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> entertainment <extra_id_1> positive,as,extraction
The wait staff is very courteous and accomodating .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
Service is average .| aspect : <extra_id_0>,<extra_id_0> Service,a,extraction
"but when we looked at the menu , there weren ' t a lot of choices , most of them were dumplings in the appetizer section .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> menu <extra_id_1> negative,as,extraction
"Guess what , I waited for TWENTY minutes before she came over and when she finally did , she says , `` oh well , I wish you would have said something earlier `` No apology , nothing .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
"The food was good , the place was clean and affordable .| opinion : <extra_id_0>",<extra_id_0> good ; <extra_id_1> clean ; <extra_id_2> affordable,o,extraction
"This place is always very crowded and popular .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant miscellaneous <extra_id_1> positive ; <extra_id_2> restaurant miscellaneous <extra_id_3> positive,cs,extraction
The food was lousy - too sweet or too salty and the portions tiny .| opinion : <extra_id_0>,<extra_id_0> lousy ; <extra_id_1> too sweet ; <extra_id_2> too salty ; <extra_id_3> tiny,o,extraction
"for 7 years they have put out the most tasty , most delicious food and kept it that way . . .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> food <extra_id_1> tasty,ao,extraction
"Service was prompt and courteous .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Service <extra_id_1> positive ; <extra_id_2> Service <extra_id_3> positive,as,extraction
It ' s simply the best meal in NYC .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"This is by far my favorite place in the neighborhood .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> place <extra_id_1> restaurant general <extra_id_2> favorite <extra_id_3> positive,acos,extraction
"the pad se ew chicken was delicious , however the pad thai was far too oily .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> pad se ew chicken <extra_id_1> delicious ; <extra_id_2> pad thai <extra_id_3> oily,ao,extraction
"This is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks !| opinion : <extra_id_0>",<extra_id_0> perfect,o,extraction
"This place survives on reputation alone .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant miscellaneous <extra_id_1> negative,cs,extraction
"Great , original taste .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> food quality <extra_id_2> Great <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> food quality <extra_id_6> original <extra_id_7> positive,acos,extraction
"The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> signs <extra_id_1> restaurant miscellaneous <extra_id_2> Japanese <extra_id_3> positive ; <extra_id_4> specials menus <extra_id_5> food style_options <extra_id_6> Japanese <extra_id_7> positive ; <extra_id_8> food <extra_id_9> food quality <extra_id_10> Japanese <extra_id_11> positive ; <extra_id_12> waitstaff <extra_id_13> service general <extra_id_14> Japanese <extra_id_15> positive,acos,extraction
"Noodle pudding is exactly the type of service and food I enjoy .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service general <extra_id_1> positive ; <extra_id_2> food quality <extra_id_3> positive,cs,extraction
Our food was great too !| aspect : <extra_id_0>,<extra_id_0> food,a,extraction
"Chow fun was dry ; pork shu mai was more than usually greasy and had to share a table with loud and rude family .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> negative ; <extra_id_2> food quality <extra_id_3> negative ; <extra_id_4> ambience general <extra_id_5> negative ; <extra_id_6> ambience general <extra_id_7> negative,cs,extraction
"There ' s another girl who I ca n ' t describe , she is about 5 ' 6 `` with brown hair , who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said , so her uninvited opinions are often out of context and nothing to do with what you ' re *really * talking about .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> girl <extra_id_1> negative,as,extraction
"The farro salad and the mashed yukon potatoes were also extremely tasty .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> farro salad <extra_id_1> positive ; <extra_id_2> mashed yukon potatoes <extra_id_3> positive,as,extraction
The food was ok and fair nothing to go crazy .| opinion : <extra_id_0>,<extra_id_0> ok,o,extraction
"the food is decent .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> neutral,cs,extraction
Guaranteed to be a tasty experience ! )| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"The Prix Fixe menu is worth every penny and you get more than enough ( both in quantity AND quality ) .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food style_options <extra_id_3> positive ; <extra_id_4> food prices <extra_id_5> positive,cs,extraction
And it was quick which is very important .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
Big Wong gets big Ups for a fine establishment .| aspect : <extra_id_0>,<extra_id_0> Big Wong ; <extra_id_1> Big Wong,a,extraction
( Always ask the bartender for the SEASONAL beer ! ! !| category : <extra_id_0>,<extra_id_0> drinks quality,c,extraction
