text,prompt,target,raw_prediction,editdistance_prediction,cut_predictions,remove_predictions,string_preds
kecewa saya . jika pelayannya menyampaikan bagus sih tidak masalah tambah . tetapi sudah ruangan tidak memadai dan pelayan tidak memuaskan . harga segitu mash lebih baik pesan hotel saja . saya bilang tidak ada refund . uang saya hilang nanti . tidak digubris . traveloka . bisa minta tolong bagaimana itu uang saya .,ekstraksi triplet aste :,"[{'aspect': 'ruangan', 'opinion': 'tidak memadai', 'sentiment': 'negative'}, {'aspect': 'pelayan', 'opinion': 'tidak memuaskan', 'sentiment': 'negative'}]","[{'aspect': 'ruangan', 'opinion': 'tidak memadai', 'sentiment': 'negative'}, {'aspect': 'pelayan', 'opinion': 'tidak memuaskan', 'sentiment': 'negative'}, {'aspect': 'pelayannya', 'opinion': 'bagus', 'sentiment': 'negative'}]","[{'aspect': 'ruangan', 'opinion': 'tidak memadai', 'sentiment': 'negative'}, {'aspect': 'pelayan', 'opinion': 'tidak memuaskan', 'sentiment': 'negative'}, {'aspect': 'pelayannya', 'opinion': 'bagus', 'sentiment': 'negative'}]","[{'aspect': 'ruangan', 'opinion': 'tidak memadai', 'sentiment': 'negative'}, {'aspect': 'pelayan', 'opinion': 'tidak memuaskan', 'sentiment': 'negative'}, {'aspect': 'pelayannya', 'opinion': 'bagus', 'sentiment': 'negative'}]","[{'aspect': 'ruangan', 'opinion': 'tidak memadai', 'sentiment': 'negative'}, {'aspect': 'pelayan', 'opinion': 'tidak memuaskan', 'sentiment': 'negative'}, {'aspect': 'pelayannya', 'opinion': 'bagus', 'sentiment': 'negative'}]","( pelayannya, bagus, negative ) ; ( ruangan, tidak memadai, negative ) ; ( pelayan, tidak memuaskan, negative )"
kamarnya pas untuk pengantin baru dan untuk pasangan dengan 1 anak .,ekstraksi triplet aste :,"[{'aspect': 'pas', 'opinion': 'kamarnya', 'sentiment': 'positive'}]","[{'aspect': 'kamarnya', 'opinion': 'pas', 'sentiment': 'positive'}]","[{'aspect': 'kamarnya', 'opinion': 'pas', 'sentiment': 'positive'}]","[{'aspect': 'kamarnya', 'opinion': 'pas', 'sentiment': 'positive'}]","[{'aspect': 'kamarnya', 'opinion': 'pas', 'sentiment': 'positive'}]","( kamarnya, pas, positive )"
"kamar bersih , toilet bersih , ac dingin , air panas lancar , nyamuk lumayan banyak , mohon diperhatikan , saat sarapan tidak diberitahu makanannya sudah dingin jadi tidak enak .",ekstraksi triplet aste :,"[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'toilet', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'air panas', 'opinion': 'lancar', 'sentiment': 'positive'}, {'aspect': 'sarapan', 'opinion': 'tidak enak', 'sentiment': 'negative'}]","[{'aspect': 'toilet', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'air panas', 'opinion': 'lancar', 'sentiment': 'positive'}, {'aspect': 'nyamuk', 'opinion': 'lumayan banyak', 'sentiment': 'negative'}]","[{'aspect': 'toilet', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'air panas', 'opinion': 'lancar', 'sentiment': 'positive'}, {'aspect': 'nyamuk', 'opinion': 'lumayan banyak', 'sentiment': 'negative'}]","[{'aspect': 'toilet', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'air panas', 'opinion': 'lancar', 'sentiment': 'positive'}, {'aspect': 'nyamuk', 'opinion': 'lumayan banyak', 'sentiment': 'negative'}]","[{'aspect': 'toilet', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'ac', 'opinion': 'dingin', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'air panas', 'opinion': 'lancar', 'sentiment': 'positive'}, {'aspect': 'nyamuk', 'opinion': 'lumayan banyak', 'sentiment': 'negative'}]","( kamar, bersih, positive ) ; ( toilet, bersih, positive ) ; ( ac, dingin, positive ) ; ( air panas, lancar, positive ) ; ( nyamuk, lumayan banyak, negative )"
"tidak ada handuk , kamar berjamur , bau tidak sedap , seprai juga kurang bersih . alhasil begitu cek in langsung pergi cari airy lain .",ekstraksi triplet aste :,"[{'aspect': 'handuk', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'berjamur', 'sentiment': 'negative'}, {'aspect': 'seprai', 'opinion': 'kurang bersih', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'bau tidak sedap', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'berjamur', 'sentiment': 'negative'}, {'aspect': 'seprai', 'opinion': 'kurang bersih', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'bau tidak sedap', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'berjamur', 'sentiment': 'negative'}, {'aspect': 'seprai', 'opinion': 'kurang bersih', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'bau tidak sedap', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'berjamur', 'sentiment': 'negative'}, {'aspect': 'seprai', 'opinion': 'kurang bersih', 'sentiment': 'negative'}]","[{'aspect': 'handuk', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'bau tidak sedap', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'berjamur', 'sentiment': 'negative'}, {'aspect': 'seprai', 'opinion': 'kurang bersih', 'sentiment': 'negative'}]","( handuk, tidak ada, negative ) ; ( kamar, berjamur, negative ) ; ( kamar, bau tidak sedap, negative ) ; ( seprai, kurang bersih, negative )"
tv ada tetapi channel standar saja .,ekstraksi triplet aste :,"[{'aspect': 'tv', 'opinion': 'ada', 'sentiment': 'positive'}, {'aspect': 'channel', 'opinion': 'standar', 'sentiment': 'negative'}]","[{'aspect': 'channel', 'opinion': 'standar', 'sentiment': 'negative'}, {'aspect': 'tv', 'opinion': 'ada', 'sentiment': 'positive'}]","[{'aspect': 'channel', 'opinion': 'standar', 'sentiment': 'negative'}, {'aspect': 'tv', 'opinion': 'ada', 'sentiment': 'positive'}]","[{'aspect': 'channel', 'opinion': 'standar', 'sentiment': 'negative'}, {'aspect': 'tv', 'opinion': 'ada', 'sentiment': 'positive'}]","[{'aspect': 'channel', 'opinion': 'standar', 'sentiment': 'negative'}, {'aspect': 'tv', 'opinion': 'ada', 'sentiment': 'positive'}]","( tv, ada, positive ) ; ( channel, standar, negative )"
bersih banget . tetapi sayang tidak ada smoking room dan smoking area .,ekstraksi triplet aste :,"[{'aspect': 'smoking room', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'smoking area', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'smoking room', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'smoking area', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'smoking room', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'smoking area', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'smoking room', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'smoking area', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'smoking room', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'smoking area', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","( smoking room, tidak ada, negative ) ; ( smoking area, tidak ada, negative )"
suka banget pakai airy . dihotelnya juga nyaman memang cuma sinyalnya yang susah tetapi pelayanan suka dengan harga segitu cucp habis besok q pakai airy lagi kalau psanpsan hotel .,ekstraksi triplet aste :,"[{'aspect': 'pakai airy', 'opinion': 'suka banget', 'sentiment': 'positive'}, {'aspect': 'dihotelnya', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'sinyalnya', 'opinion': 'susah', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'suka', 'sentiment': 'positive'}]","[{'aspect': 'sinyalnya', 'opinion': 'susah', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'suka', 'sentiment': 'positive'}]","[{'aspect': 'sinyalnya', 'opinion': 'susah', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'suka', 'sentiment': 'positive'}]","[{'aspect': 'sinyalnya', 'opinion': 'susah', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'suka', 'sentiment': 'positive'}]","[{'aspect': 'sinyalnya', 'opinion': 'susah', 'sentiment': 'negative'}, {'aspect': 'pelayanan', 'opinion': 'suka', 'sentiment': 'positive'}]","( sinyalnya, susah, negative ) ; ( pelayanan, suka, positive )"
kesiapan perlengkapan room . perlu ditingkatkan .,ekstraksi triplet aste :,"[{'aspect': 'kesiapan perlengkapan room', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","[{'aspect': 'kesiapan perlengkapan room', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","[{'aspect': 'kesiapan perlengkapan room', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","[{'aspect': 'kesiapan perlengkapan room', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","[{'aspect': 'kesiapan perlengkapan room', 'opinion': 'perlu ditingkatkan', 'sentiment': 'negative'}]","( kesiapan perlengkapan room, perlu ditingkatkan, negative )"
fasbilitas perlu di perbaiki .,ekstraksi triplet aste :,"[{'aspect': 'fasbilitas', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","[{'aspect': 'fasbilitas', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","[{'aspect': 'fasbilitas', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","[{'aspect': 'fasbilitas', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","[{'aspect': 'fasbilitas', 'opinion': 'perlu di perbaiki', 'sentiment': 'negative'}]","( fasbilitas, perlu di perbaiki, negative )"
ok semua oke .,ekstraksi triplet aste :,"[{'aspect': 'semua', 'opinion': 'ok', 'sentiment': 'positive'}, {'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'semua', 'opinion': 'oke', 'sentiment': 'positive'}]","( semua, oke, positive )"
"fasilitas sesuai dengan apa yang dijanjikan . hanya terkadang untuk menyambungkan wifi dari dalam kamar agak susah , harus keluar kamar terlebih dahulu baru wifi tersambung .",ekstraksi triplet aste :,"[{'aspect': 'fasilitas', 'opinion': 'sesuai', 'sentiment': 'positive'}, {'aspect': 'wifi', 'opinion': 'agak susah', 'sentiment': 'negative'}]","[{'aspect': 'wifi', 'opinion': 'agak susah', 'sentiment': 'negative'}, {'aspect': 'fasilitas', 'opinion': 'sesuai', 'sentiment': 'positive'}]","[{'aspect': 'wifi', 'opinion': 'agak susah', 'sentiment': 'negative'}, {'aspect': 'fasilitas', 'opinion': 'sesuai', 'sentiment': 'positive'}]","[{'aspect': 'wifi', 'opinion': 'agak susah', 'sentiment': 'negative'}, {'aspect': 'fasilitas', 'opinion': 'sesuai', 'sentiment': 'positive'}]","[{'aspect': 'wifi', 'opinion': 'agak susah', 'sentiment': 'negative'}, {'aspect': 'fasilitas', 'opinion': 'sesuai', 'sentiment': 'positive'}]","( fasilitas, sesuai, positive ) ; ( wifi, agak susah, negative )"
"memang tidak ada sarapan , .",ekstraksi triplet aste :,"[{'aspect': 'sarapan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'sarapan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'sarapan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'sarapan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","[{'aspect': 'sarapan', 'opinion': 'tidak ada', 'sentiment': 'negative'}]","( sarapan, tidak ada, negative )"
sayang tidak ada pilihan kamar merokok dan sarapan yang lain oke .,ekstraksi triplet aste :,"[{'aspect': 'kamar merokok', 'opinion': 'tidak ada', 'sentiment': 'negative'}, {'aspect': 'sarapan', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'sarapan', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'sarapan', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'sarapan', 'opinion': 'oke', 'sentiment': 'positive'}]","[{'aspect': 'sarapan', 'opinion': 'oke', 'sentiment': 'positive'}]","( sarapan, oke, positive )"
"plus : petugasnya ramah dan sigap , kamar cukup bersih , kasur nyaman , suasana tenang , sarapannya bervariasi dan enak , tersedia lift dan welcome drink .",ekstraksi triplet aste :,"[{'aspect': 'petugasnya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'sigap', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'cukup bersih', 'sentiment': 'positive'}, {'aspect': 'kasur', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'suasana', 'opinion': 'tenang', 'sentiment': 'positive'}, {'aspect': 'sarapannya', 'opinion': 'bervariasi', 'sentiment': 'positive'}, {'aspect': 'sarapannya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'lift', 'opinion': 'tersedia', 'sentiment': 'positive'}, {'aspect': 'welcome drink', 'opinion': 'tersedia', 'sentiment': 'positive'}]","[{'aspect': 'sarapannya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'kasur', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'cukup bersih', 'sentiment': 'positive'}, {'aspect': 'suasana', 'opinion': 'tenang', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'sigap', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'sarapannya', 'opinion': 'bervariasi', 'sentiment': 'positive'}]","[{'aspect': 'sarapannya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'kasur', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'cukup bersih', 'sentiment': 'positive'}, {'aspect': 'suasana', 'opinion': 'tenang', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'sigap', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'sarapannya', 'opinion': 'bervariasi', 'sentiment': 'positive'}]","[{'aspect': 'sarapannya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'kasur', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'cukup bersih', 'sentiment': 'positive'}, {'aspect': 'suasana', 'opinion': 'tenang', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'sigap', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'sarapannya', 'opinion': 'bervariasi', 'sentiment': 'positive'}]","[{'aspect': 'sarapannya', 'opinion': 'enak', 'sentiment': 'positive'}, {'aspect': 'kasur', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'cukup bersih', 'sentiment': 'positive'}, {'aspect': 'suasana', 'opinion': 'tenang', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'sigap', 'sentiment': 'positive'}, {'aspect': 'petugasnya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'sarapannya', 'opinion': 'bervariasi', 'sentiment': 'positive'}]","( petugasnya, ramah, positive ) ; ( petugasnya, sigap, positive ) ; ( kamar, cukup bersih, positive ) ; ( kasur, nyaman, positive ) ; ( suasana, tenang, positive ) ; ( sarapannya, bervariasi, positive ) ; ( sarapannya, enak, positive )"
"kamarnya kecil apalagi untuk sholat harus di atas ranjang , ranjangnya bunyi bunyi alias sudah minta ganti , sama kurang bersih , ac tidak begitu dingin , walaupun di tengah maskot bekantan , warung warung makanan masih enak dicari .",ekstraksi triplet aste :,"[{'aspect': 'kamarnya', 'opinion': 'kecil', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'bunyi bunyi', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'minta ganti', 'sentiment': 'negative'}, {'aspect': 'ac', 'opinion': 'tidak begitu dingin', 'sentiment': 'negative'}, {'aspect': 'warung warung makanan', 'opinion': 'masih enak dicari', 'sentiment': 'positive'}]","[{'aspect': 'ac', 'opinion': 'tidak begitu dingin', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'bunyi bunyi', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kecil', 'sentiment': 'negative'}]","[{'aspect': 'ac', 'opinion': 'tidak begitu dingin', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'bunyi bunyi', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kecil', 'sentiment': 'negative'}]","[{'aspect': 'ac', 'opinion': 'tidak begitu dingin', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'bunyi bunyi', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kecil', 'sentiment': 'negative'}]","[{'aspect': 'ac', 'opinion': 'tidak begitu dingin', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'bunyi bunyi', 'sentiment': 'negative'}, {'aspect': 'ranjangnya', 'opinion': 'kurang bersih', 'sentiment': 'negative'}, {'aspect': 'kamarnya', 'opinion': 'kecil', 'sentiment': 'negative'}]","( kamarnya, kecil, negative ) ; ( ranjangnya, bunyi bunyi, negative ) ; ( ranjangnya, kurang bersih, negative ) ; ( ac, tidak begitu dingin, negative )"
kamar mandi bersih tetapi kurang wangi .,ekstraksi triplet aste :,"[{'aspect': 'kamar mandi', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'kurang wangi', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'kurang wangi', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'kurang wangi', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'kurang wangi', 'sentiment': 'negative'}]","[{'aspect': 'kamar mandi', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar mandi', 'opinion': 'kurang wangi', 'sentiment': 'negative'}]","( kamar mandi, bersih, positive ) ; ( kamar mandi, kurang wangi, negative )"
"murah , dekat ke bandara dan joger , gampang sewa motor , resepsionis nya ramah dan baik .",ekstraksi triplet aste :,"[{'aspect': 'bandara', 'opinion': 'dekat', 'sentiment': 'positive'}, {'aspect': 'joger', 'opinion': 'dekat', 'sentiment': 'positive'}, {'aspect': 'sewa motor', 'opinion': 'gampang', 'sentiment': 'positive'}, {'aspect': 'resepsionis nya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'resepsionis nya', 'opinion': 'baik', 'sentiment': 'positive'}]","[{'aspect': 'resepsionis nya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'resepsionis nya', 'opinion': 'baik', 'sentiment': 'positive'}]","[{'aspect': 'resepsionis nya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'resepsionis nya', 'opinion': 'baik', 'sentiment': 'positive'}]","[{'aspect': 'resepsionis nya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'resepsionis nya', 'opinion': 'baik', 'sentiment': 'positive'}]","[{'aspect': 'resepsionis nya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'resepsionis nya', 'opinion': 'baik', 'sentiment': 'positive'}]","( resepsionis nya, ramah, positive ) ; ( resepsionis nya, baik, positive )"
kamar ckup luas . tetapi tidak dapat cemilan dan tas airy .,ekstraksi triplet aste :,"[{'aspect': 'kamar', 'opinion': 'ckup luas', 'sentiment': 'positive'}, {'aspect': 'cemilan', 'opinion': 'tidak dapat', 'sentiment': 'negative'}, {'aspect': 'tas airy', 'opinion': 'tidak dapat', 'sentiment': 'negative'}]","[{'aspect': 'tas airy', 'opinion': 'tidak dapat', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'ckup luas', 'sentiment': 'positive'}, {'aspect': 'cemilan', 'opinion': 'tidak dapat', 'sentiment': 'negative'}]","[{'aspect': 'tas airy', 'opinion': 'tidak dapat', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'ckup luas', 'sentiment': 'positive'}, {'aspect': 'cemilan', 'opinion': 'tidak dapat', 'sentiment': 'negative'}]","[{'aspect': 'tas airy', 'opinion': 'tidak dapat', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'ckup luas', 'sentiment': 'positive'}, {'aspect': 'cemilan', 'opinion': 'tidak dapat', 'sentiment': 'negative'}]","[{'aspect': 'tas airy', 'opinion': 'tidak dapat', 'sentiment': 'negative'}, {'aspect': 'kamar', 'opinion': 'ckup luas', 'sentiment': 'positive'}, {'aspect': 'cemilan', 'opinion': 'tidak dapat', 'sentiment': 'negative'}]","( kamar, ckup luas, positive ) ; ( cemilan, tidak dapat, negative ) ; ( tas airy, tidak dapat, negative )"
bagus rapi sudah bersih dan pelayannya ramah .,ekstraksi triplet aste :,"[{'aspect': 'pelayannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'pelayannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'pelayannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'pelayannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'pelayannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","( pelayannya, ramah, positive )"
terlalu kecil dan sempit .,ekstraksi triplet aste :,[],[],[],[],[],NONE
istimewa dengan harga yang murah fasilitas nya oke banget .,ekstraksi triplet aste :,"[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'fasilitas nya', 'opinion': 'oke banget', 'sentiment': 'positive'}]","[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'fasilitas nya', 'opinion': 'oke banget', 'sentiment': 'positive'}]","[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'fasilitas nya', 'opinion': 'oke banget', 'sentiment': 'positive'}]","[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'fasilitas nya', 'opinion': 'oke banget', 'sentiment': 'positive'}]","[{'aspect': 'harga', 'opinion': 'murah', 'sentiment': 'positive'}, {'aspect': 'fasilitas nya', 'opinion': 'oke banget', 'sentiment': 'positive'}]","( harga, murah, positive ) ; ( fasilitas nya, oke banget, positive )"
pelayanannya sangat baik dan ramah .,ekstraksi triplet aste :,"[{'aspect': 'pelayanannya', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}]","[{'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","[{'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","[{'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","[{'aspect': 'pelayanannya', 'opinion': 'ramah', 'sentiment': 'positive'}, {'aspect': 'pelayanannya', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","( pelayanannya, sangat baik, positive ) ; ( pelayanannya, ramah, positive )"
kamar sangat bagus harga sangat murah . bersih dan nyaman .,ekstraksi triplet aste :,"[{'aspect': 'kamar', 'opinion': 'sangat bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'harga', 'opinion': 'sangat murah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'sangat bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'harga', 'opinion': 'sangat murah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'sangat bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'harga', 'opinion': 'sangat murah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'sangat bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'harga', 'opinion': 'sangat murah', 'sentiment': 'positive'}]","[{'aspect': 'kamar', 'opinion': 'bersih', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'sangat bagus', 'sentiment': 'positive'}, {'aspect': 'kamar', 'opinion': 'nyaman', 'sentiment': 'positive'}, {'aspect': 'harga', 'opinion': 'sangat murah', 'sentiment': 'positive'}]","( kamar, sangat bagus, positive ) ; ( harga, sangat murah, positive ) ; ( kamar, bersih, positive ) ; ( kamar, nyaman, positive )"
