input,output,se_order,paradigm
"The service was excellent - friendly and attentive .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive ; <extra_id_4> service <extra_id_5> positive,as,extraction
"We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> nothing we got was Thai <extra_id_1> beef and noodle soup dishes,oa,extraction
"The lox is always fresh too .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"This is my first time writing a review for a restaurant because the food and service was excellent .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excellent <extra_id_1> food ; <extra_id_2> excellent <extra_id_3> service,oa,extraction
"All in all the food was good - a little on the expensive side , but fresh .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fresh <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> good <extra_id_5> food <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> expensive <extra_id_9> food <extra_id_10> negative <extra_id_11> food prices,oasc,extraction
"The food is good , I ca n ' t lie .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Give it a try and enjoy .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"If I could give 0 stars I would do so for this place .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> 0 stars <extra_id_1> place,oa,extraction
"And really large portions .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> portions <extra_id_1> positive,as,extraction
"We did tip , I guess the model / waitress just wanted more and complained to the manager .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> complained <extra_id_1> waitress,oa,extraction
"My wife and I ate here earlier this week and have not stopped ranting and raving about the food .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> raving <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"Inside is a little cramped , but to be expected .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> to be expected <extra_id_1> NULL <extra_id_2> neutral <extra_id_3> ambience general,oasc,extraction
"Seating is always prompt , though the restaurant does fill up in the evening .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> prompt <extra_id_1> Seating <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"Chow fun was dry ; pork shu mai was more than usually greasy and had to share a table with loud and rude family .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> dry <extra_id_1> Chow fun ; <extra_id_2> greasy <extra_id_3> pork shu mai ; <extra_id_4> loud <extra_id_5> NULL ; <extra_id_6> rude <extra_id_7> NULL,oa,extraction
"The location and ambience is Ok but the food is what makes up for it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Ok <extra_id_1> location <extra_id_2> neutral <extra_id_3> location general ; <extra_id_4> Ok <extra_id_5> ambience <extra_id_6> neutral <extra_id_7> ambience general ; <extra_id_8> makes up for it <extra_id_9> food <extra_id_10> positive <extra_id_11> food quality,oasc,extraction
"Chennai Garden is my favorite Indian restaurant in the city .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Chennai Garden <extra_id_1> positive,as,extraction
"In any event , this is a place I ' ll be sure to stop by again when I ' m in this part of town .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive,as,extraction
"The pizza was great .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> pizza,oa,extraction
"The only problem is that the manager is a complete incompetent .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> incompetent <extra_id_1> manager <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"The staff is incredibly helpful and attentive .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> helpful <extra_id_1> staff ; <extra_id_2> attentive <extra_id_3> staff,oa,extraction
"The flavors robust and subtle .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place , but also become hostile !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"If you want something really different than try Jekyll and Hyde .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> different <extra_id_1> Jekyll and Hyde,oa,extraction
"Personally I like the margherita pizza better , but they are all good .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> margherita pizza <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> positive,as,extraction
"Nice view of river and NYC .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Nice <extra_id_1> view of river and NYC <extra_id_2> positive <extra_id_3> location general,oasc,extraction
"fine dining restaurant quality .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> dining <extra_id_1> positive,as,extraction
"They do n ' t concern much of customer ' s health , just want to make money .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> do n ' t concern much <extra_id_1> NULL,oa,extraction
"Very `` normal Indian food `` , but done really well .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Indian food <extra_id_1> neutral ; <extra_id_2> Indian food <extra_id_3> positive,as,extraction
"Try the sea bass .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Try <extra_id_1> sea bass <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"There is no excuse for such lousy service !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> lousy <extra_id_1> service,oa,extraction
"When I got there the place was packed but they made sure to seat me quickly .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Very cozy and warm inside . . .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cozy <extra_id_1> NULL ; <extra_id_2> warm <extra_id_3> NULL,oa,extraction
"The menu has so many fish items and oysters .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> so many <extra_id_1> menu,oa,extraction
"We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> perfect <extra_id_1> outdoor seating,oa,extraction
"Prices are very good .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant prices,oasc,extraction
"The staff there is very attentive and down to earth .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> staff <extra_id_1> positive ; <extra_id_2> staff <extra_id_3> positive,as,extraction
"The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food quality,sc,extraction
"I lOVE THIS PLACE !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> PLACE <extra_id_1> positive,as,extraction
"I ca n ' t wait to go back .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Great Hot Dogs !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Also , the sandwiches ( nearing $ 7 ) did n ' t come with anything like chips or a side .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> did n ' t come with <extra_id_1> sandwiches <extra_id_2> negative <extra_id_3> food style_options ; <extra_id_4> nearing $ 7 <extra_id_5> sandwiches <extra_id_6> negative <extra_id_7> food prices,oasc,extraction
"We ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> all dark meat and on the bone <extra_id_1> chicken casserole ; <extra_id_2> small <extra_id_3> chicken casserole,oa,extraction
"I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> worst <extra_id_1> eggs benedict <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"It ' s a nice place to relax and have conversation .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive,as,extraction
"On the way out , we heard of other guests complaining about similar issues .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> complaining <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"I couldn ' t even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"Nice view of river and NYC .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Nice <extra_id_1> view of river and NYC,oa,extraction
"I picked the Grilled Black Cod as my entree , which I absolutely devoured while someone commented that the Grilled Salmon dish was better .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> devoured <extra_id_1> Grilled Black Cod ; <extra_id_2> better <extra_id_3> Grilled Salmon dish,oa,extraction
"One of us actually liked the expresso - that ' s it .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> expresso <extra_id_1> positive,as,extraction
"THIS STAFF SHOULD BE FIRED .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Whenever you need a Sushi fix , Mizu will be there with quality fish and great service .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> quality <extra_id_1> fish ; <extra_id_2> great <extra_id_3> service,oa,extraction
"We took advanatage of the half price sushi deal on saturday so it was well worth it .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"The food is reliable and the price is moderate .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> reliable <extra_id_1> food ; <extra_id_2> moderate <extra_id_3> NULL,oa,extraction
"The flavors robust and subtle .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> robust <extra_id_1> NULL ; <extra_id_2> subtle <extra_id_3> NULL,oa,extraction
"Amma is nothing special .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> nothing special <extra_id_1> Amma <extra_id_2> neutral <extra_id_3> restaurant general,oasc,extraction
"The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet , we were told no . . .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> sitting on the toilet <extra_id_1> waitress <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"My mom originally introduced me to this place , but even she ( being Indian ) feels the food can be somewhat over the top spicy and far too oily .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> spicy <extra_id_1> food,oa,extraction
"It ' s a little out of our price range for dining there except on special occasions , but we ' ve eaten there 6 times in the last 2 years .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> out of our price range <extra_id_1> NULL <extra_id_2> negative <extra_id_3> restaurant prices,oasc,extraction
"Have eaten at Ginger House several times , and it ' s always good .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Quite simply it ' s like stepping out of Manhattan and into a haven of tranquility .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> a haven of tranquility <extra_id_1> NULL <extra_id_2> positive <extra_id_3> ambience general,oasc,extraction
"They should have called it mascarpone with chocolate chips - good but a far cry from what the name implies .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> a far cry <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"Can ’ t believe how an expensive NYC restaurant can be so disrespectful to its clients .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> expensive <extra_id_1> restaurant ; <extra_id_2> disrespectful <extra_id_3> NULL,oa,extraction
"The hostess was rude and I got a distinct feeling that they did not want to serve us .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general ; <extra_id_2> negative <extra_id_3> service general,sc,extraction
"Great pizza for lunch place .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Great <extra_id_1> pizza <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"WORST PLACE ON SMITH STREET IN BROOKLYN| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> WORST <extra_id_1> PLACE <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
"My husband and I have been sold on this from the first visit .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Went on a 3 day oyster binge , with Fish bringing up the closing , and I am so glad this was the place it O trip ended , because it was so great !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> oyster binge,oa,extraction
"We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> through the bill <extra_id_1> waitress <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"This is the BEST Shabu - Shabu Restaurant in the Try - State Area .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Shabu - Shabu Restaurant <extra_id_1> positive,as,extraction
"I go twice a month !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Most importantly , food is excellent .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> excellent <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"My wife had the fried shrimp which are huge and loved it .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> huge <extra_id_1> fried shrimp <extra_id_2> positive <extra_id_3> food style_options ; <extra_id_4> loved <extra_id_5> fried shrimp <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"The staff is no nonsense .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> no nonsense <extra_id_1> staff,oa,extraction
"However , I think Jeckll and Hydes t is one of those places that is fun to do once .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fun <extra_id_1> Jeckll and Hydes,oa,extraction
"I showed it to the manager , and he smilingly apologized and brought us two free desserts ( but did not ask us what we wanted and so brought the last two desserts we would have asked for ) .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> smilingly <extra_id_1> manager <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"Best restaurant in Brooklyn| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Best <extra_id_1> restaurant <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"great toppings definitely a place you need to check out for late night munchies or a mid day boost !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> toppings <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> great <extra_id_5> place <extra_id_6> positive <extra_id_7> restaurant miscellaneous,oasc,extraction
"Truly the mark of an attentive waiter .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> attentive <extra_id_1> waiter,oa,extraction
"The hot dogs are top notch , and they ' re Slamwich is amazing !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"Every time I have a special occasion with my boyfriend I have a hard time going anywhere else .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous,sc,extraction
"The service was attentive .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive,as,extraction
"This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> negative ; <extra_id_2> food <extra_id_3> positive ; <extra_id_4> service <extra_id_5> negative,as,extraction
"Try the crunchy tuna , it is to die for .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Try <extra_id_1> crunchy tuna <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> die for <extra_id_5> crunchy tuna <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"I ca n ' t wait to go back .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Service was quick .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> quick <extra_id_1> Service,oa,extraction
"Thalia is a beautiful restaurant with beautiful people serving you , but the food does n ' t quite match up .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> beautiful <extra_id_1> people ; <extra_id_2> does n ' t quite match up <extra_id_3> food ; <extra_id_4> beautiful <extra_id_5> Thalia,oa,extraction
"Their tuna tartar appetizer is to die for .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"We were worried we would have trouble getting in , but somehow managed to have a short wait .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> short <extra_id_1> wait <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"Chow fun was dry ; pork shu mai was more than usually greasy and had to share a table with loud and rude family .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Chow fun <extra_id_1> negative ; <extra_id_2> pork shu mai <extra_id_3> negative ; <extra_id_4> NULL <extra_id_5> negative ; <extra_id_6> NULL <extra_id_7> negative,as,extraction
"Despite the confusing mirrors this will likely be my go - to for modern Japanese food for the foreseeable future .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> modern Japanese food <extra_id_1> positive ; <extra_id_2> mirrors <extra_id_3> negative,as,extraction
"The staff there is very attentive and down to earth .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> attentive <extra_id_1> staff ; <extra_id_2> down to earth <extra_id_3> staff,oa,extraction
"Bukhara Grill , the tagline says it all . . `` INDIAN SPICE RAVE ``| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> RAVE <extra_id_1> Bukhara Grill <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Patsy ' s Pizza - true love| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"In summer - eat outside on a terrace ( another great feature of Suan ) ! ! !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general,sc,extraction
"I thought the restaurant was nice and clean .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> nice <extra_id_1> restaurant <extra_id_2> positive <extra_id_3> restaurant general ; <extra_id_4> clean <extra_id_5> restaurant <extra_id_6> positive <extra_id_7> ambience general,oasc,extraction
"The menu is very limited - i think we counted 4 or 5 entrees .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> limited <extra_id_1> menu <extra_id_2> negative <extra_id_3> food style_options,oasc,extraction
"All in all we ' re already coming up with excuses to go ahead really soon in the next few wks ! ! ! !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Mermaid Inn is an overall good restaurant with really good seafood .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> seafood <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> good <extra_id_5> Mermaid Inn <extra_id_6> positive <extra_id_7> restaurant general,oasc,extraction
"I stumbled upon this great pizzeria as I explored my new neighborhood .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> pizzeria <extra_id_1> positive,as,extraction
"Food awesome .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> awesome <extra_id_1> Food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"for 7 years they have put out the most tasty , most delicious food and kept it that way . . .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> tasty <extra_id_1> food,oa,extraction
"Haru on Park S is simply disgusting .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> disgusting <extra_id_1> Haru on Park S <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
"Single Worst Restaurant in Manhattan| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Worst <extra_id_1> Restaurant,oa,extraction
"Nice value .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Big thumbs up !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Great , original taste .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Great <extra_id_1> NULL <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> original <extra_id_5> NULL <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"The only fallback on this restaurant is the prices .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant prices,sc,extraction
"Yes , the prices are high , but I felt it was worth it .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> high <extra_id_1> NULL ; <extra_id_2> worth <extra_id_3> NULL,oa,extraction
"It ' s a small cute restaurant .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> small cute <extra_id_1> restaurant,oa,extraction
"There are no negatives to speak of .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> no negatives <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"This place has totally weird decor , stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional . . .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> weird <extra_id_1> decor <extra_id_2> negative <extra_id_3> ambience general ; <extra_id_4> dizzy <extra_id_5> mirrored walls <extra_id_6> negative <extra_id_7> ambience general ; <extra_id_8> delusional <extra_id_9> mirrored walls <extra_id_10> negative <extra_id_11> ambience general,oasc,extraction
"A classic !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> classic <extra_id_1> NULL,oa,extraction
"The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Grilled Chicken special with Edamame Puree <extra_id_1> positive,as,extraction
"We were not dissappointed in the least bit by this little gem .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"The service was quick and friendly .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> quick <extra_id_1> service,oa,extraction
"The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive ; <extra_id_4> food <extra_id_5> positive ; <extra_id_6> hot sauce <extra_id_7> positive,as,extraction
"My wife had barely touched that mess of a dish .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"If you like spicy food get the chicken vindaloo .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"The only beverage we did receive was water in dirty glasses !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Lucky Strike is a great casual place to just grab a bite to eat .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Lucky Strike <extra_id_1> positive,as,extraction
"For a Fabulous Wedding !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Fabulous <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant miscellaneous,oasc,extraction
"Guess what , I waited for TWENTY minutes before she came over and when she finally did , she says , `` oh well , I wish you would have said something earlier `` No apology , nothing .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> No apology <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"The service was impeccable and unobtrusive - - the staff knows what they are there to do - - to know their menu , present your meal , and attend to your needs .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> impeccable <extra_id_1> service ; <extra_id_2> unobtrusive <extra_id_3> service,oa,extraction
"We love the food , drinks , and atmosphere !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> love <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> love <extra_id_5> drinks <extra_id_6> positive <extra_id_7> drinks quality ; <extra_id_8> love <extra_id_9> atmosphere <extra_id_10> positive <extra_id_11> ambience general,oasc,extraction
"This place is so much fun .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general,sc,extraction
"We were drawn into the belly dancing show that captivated the crowd .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> captivated <extra_id_1> belly dancing show,oa,extraction
"Awesome| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
