text,prompt,target,raw_prediction,editdistance_prediction,cut_predictions,remove_predictions,string_preds
"Not alot of smoking places left in New York , but I have found my favorite smoking balconey in the city .",extract aspect :,[{'aspect': 'balconey'}],[{'aspect': 'smoking places'}],[{'aspect': 'smoking places'}],[{'aspect': 'smoking places'}],[{'aspect': 'smoking places'}],( smoking places )
great meal – the fish on the omikase platter was absolutely decadent -- there was none of the stringiness that sometimes accompanies fair sushi -- this fish was perfect ! ! ! !,extract aope duplet :,"[{'aspect': 'meal', 'opinion': 'great'}, {'aspect': 'fish on the omikase platter', 'opinion': 'decadent'}, {'aspect': 'fish on the omikase platter', 'opinion': 'perfect'}]","[{'aspect': 'stringiness', 'opinion': 'perfect'}, {'aspect': 'fish', 'opinion': 'decadent'}, {'aspect': 'meal', 'opinion': 'great'}]","[{'aspect': 'stringiness', 'opinion': 'perfect'}, {'aspect': 'fish', 'opinion': 'decadent'}, {'aspect': 'meal', 'opinion': 'great'}]","[{'aspect': 'stringiness', 'opinion': 'perfect'}, {'aspect': 'fish', 'opinion': 'decadent'}, {'aspect': 'meal', 'opinion': 'great'}]","[{'aspect': 'stringiness', 'opinion': 'perfect'}, {'aspect': 'fish', 'opinion': 'decadent'}, {'aspect': 'meal', 'opinion': 'great'}]","( meal, great ) ; ( fish, decadent ) ; ( stringiness, perfect )"
best chinese food i have tasted in a long time,extract opinion :,[{'opinion': 'best'}],[{'opinion': 'best'}],[{'opinion': 'best'}],[{'opinion': 'best'}],[{'opinion': 'best'}],( best )
Very poor customer service .,extract aste triplet :,"[{'aspect': 'customer service', 'opinion': 'poor', 'sentiment': 'negative'}]","[{'aspect': 'customer service', 'opinion': 'poor', 'sentiment': 'negative'}]","[{'aspect': 'customer service', 'opinion': 'poor', 'sentiment': 'negative'}]","[{'aspect': 'customer service', 'opinion': 'poor', 'sentiment': 'negative'}]","[{'aspect': 'customer service', 'opinion': 'poor', 'sentiment': 'negative'}]","( customer service, poor, negative )"
"Ray 's is something of a Seattle institution , but given its gorgeous Sound views , I had suspected that the accolades were more due to the scenery than to the food and service .",extract aspect :,[{'aspect': 'Sound views'}],"[{'aspect': 'Sound views'}, {'aspect': ""Ray's""}]","[{'aspect': 'Sound views'}, {'aspect': 'Ray'}]","[{'aspect': 'Sound views'}, {'aspect': ""Ray's""}]",[{'aspect': 'Sound views'}],( Ray's ) ; ( Sound views )
Not the biggest portions but adequate .,extract aste triplet :,"[{'aspect': 'portions', 'opinion': 'Not the biggest', 'sentiment': 'neutral'}, {'aspect': 'portions', 'opinion': 'adequate', 'sentiment': 'neutral'}]","[{'aspect': 'portions', 'opinion': 'not the biggest', 'sentiment': 'neutral'}, {'aspect': 'portions', 'opinion': 'adequate', 'sentiment': 'positive'}]","[{'aspect': 'portions', 'opinion': 'Not the biggest', 'sentiment': 'neutral'}, {'aspect': 'portions', 'opinion': 'adequate', 'sentiment': 'positive'}]","[{'aspect': 'portions', 'opinion': 'the biggest', 'sentiment': 'neutral'}, {'aspect': 'portions', 'opinion': 'adequate', 'sentiment': 'positive'}]","[{'aspect': 'portions', 'opinion': 'adequate', 'sentiment': 'positive'}]","( portions, not the biggest, neutral ) ; ( portions, adequate, positive )"
Open & Cool Place with the Best Pizza and Coffee,extract aste triplet :,"[{'aspect': 'Place', 'opinion': 'Cool', 'sentiment': 'positive'}, {'aspect': 'Pizza', 'opinion': 'Best', 'sentiment': 'positive'}, {'aspect': 'Coffee', 'opinion': 'Best', 'sentiment': 'positive'}]","[{'aspect': 'Coffee', 'opinion': 'Best', 'sentiment': 'positive'}, {'aspect': 'Pizza', 'opinion': 'Best', 'sentiment': 'positive'}]","[{'aspect': 'Coffee', 'opinion': 'Best', 'sentiment': 'positive'}, {'aspect': 'Pizza', 'opinion': 'Best', 'sentiment': 'positive'}]","[{'aspect': 'Coffee', 'opinion': 'Best', 'sentiment': 'positive'}, {'aspect': 'Pizza', 'opinion': 'Best', 'sentiment': 'positive'}]","[{'aspect': 'Coffee', 'opinion': 'Best', 'sentiment': 'positive'}, {'aspect': 'Pizza', 'opinion': 'Best', 'sentiment': 'positive'}]","( Pizza, Best, positive ) ; ( Coffee, Best, positive )"
Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place .,extract opinion :,[{'opinion': 'great'}],[{'opinion': 'great'}],[{'opinion': 'great'}],[{'opinion': 'great'}],[{'opinion': 'great'}],( great )
The waiter was a bit unfriendly and the feel of the restaurant was crowded .,extract aope duplet :,"[{'aspect': 'waiter', 'opinion': 'unfriendly'}, {'aspect': 'feel', 'opinion': 'crowded'}]","[{'aspect': 'feel of the restaurant', 'opinion': 'crowded'}, {'aspect': 'waiter', 'opinion': 'unfriendly'}]","[{'aspect': 'feel of the restaurant', 'opinion': 'crowded'}, {'aspect': 'waiter', 'opinion': 'unfriendly'}]","[{'aspect': 'feel of the restaurant', 'opinion': 'crowded'}, {'aspect': 'waiter', 'opinion': 'unfriendly'}]","[{'aspect': 'feel of the restaurant', 'opinion': 'crowded'}, {'aspect': 'waiter', 'opinion': 'unfriendly'}]","( waiter, unfriendly ) ; ( feel of the restaurant, crowded )"
Groovy music made the dinner casual .,extract opinion :,[{'opinion': 'casual'}],[{'opinion': 'casual'}],[{'opinion': 'casual'}],[{'opinion': 'casual'}],[{'opinion': 'casual'}],( casual )
Atmosphere was nice .,extract aope duplet :,"[{'aspect': 'Atmosphere', 'opinion': 'nice'}]","[{'aspect': 'Atmosphere', 'opinion': 'nice'}]","[{'aspect': 'Atmosphere', 'opinion': 'nice'}]","[{'aspect': 'Atmosphere', 'opinion': 'nice'}]","[{'aspect': 'Atmosphere', 'opinion': 'nice'}]","( Atmosphere, nice )"
I swore never to return for a warm beer and mediocre meal .,extract aope duplet :,"[{'aspect': 'beer', 'opinion': 'warm'}, {'aspect': 'meal', 'opinion': 'mediocre'}]","[{'aspect': 'beer', 'opinion': 'warm'}, {'aspect': 'meal', 'opinion': 'mediocre'}]","[{'aspect': 'beer', 'opinion': 'warm'}, {'aspect': 'meal', 'opinion': 'mediocre'}]","[{'aspect': 'beer', 'opinion': 'warm'}, {'aspect': 'meal', 'opinion': 'mediocre'}]","[{'aspect': 'beer', 'opinion': 'warm'}, {'aspect': 'meal', 'opinion': 'mediocre'}]","( beer, warm ) ; ( meal, mediocre )"
great beer,extract aope duplet :,"[{'aspect': 'beer', 'opinion': 'great'}]","[{'aspect': 'beer', 'opinion': 'great'}]","[{'aspect': 'beer', 'opinion': 'great'}]","[{'aspect': 'beer', 'opinion': 'great'}]","[{'aspect': 'beer', 'opinion': 'great'}]","( beer, great )"
Much more than just a great view !,extract uabsa duplet :,"[{'aspect': 'view', 'sentiment': 'positive'}]","[{'aspect': 'view', 'sentiment': 'positive'}]","[{'aspect': 'view', 'sentiment': 'positive'}]","[{'aspect': 'view', 'sentiment': 'positive'}]","[{'aspect': 'view', 'sentiment': 'positive'}]","( view, positive )"
The regular menu here is slightly above average that is not worth the snotty attitude that you receive .,extract aope duplet :,"[{'aspect': 'regular menu', 'opinion': 'above average'}, {'aspect': 'regular menu', 'opinion': 'not worth the snotty attitude'}]","[{'aspect': 'regular menu', 'opinion': 'above average'}]","[{'aspect': 'regular menu', 'opinion': 'above average'}]","[{'aspect': 'regular menu', 'opinion': 'above average'}]","[{'aspect': 'regular menu', 'opinion': 'above average'}]","( regular menu, above average )"
Great open and friendly ambience .,extract aspect :,[{'aspect': 'ambience'}],[{'aspect': 'ambience'}],[{'aspect': 'ambience'}],[{'aspect': 'ambience'}],[{'aspect': 'ambience'}],( ambience )
– i have been eating at this place for over 8 years now and i have never had one bad meal .,extract uabsa duplet :,"[{'aspect': 'meal', 'sentiment': 'positive'}]","[{'aspect': 'meal', 'sentiment': 'positive'}]","[{'aspect': 'meal', 'sentiment': 'positive'}]","[{'aspect': 'meal', 'sentiment': 'positive'}]","[{'aspect': 'meal', 'sentiment': 'positive'}]","( meal, positive )"
"There was a really nice vibe about the place ... good music , atmosphere and happy looking people .",extract uabsa duplet :,"[{'aspect': 'music', 'sentiment': 'positive'}, {'aspect': 'atmosphere', 'sentiment': 'positive'}, {'aspect': 'vibe', 'sentiment': 'positive'}, {'aspect': 'people', 'sentiment': 'positive'}]","[{'aspect': 'atmosphere', 'sentiment': 'positive'}, {'aspect': 'music', 'sentiment': 'positive'}, {'aspect': 'people', 'sentiment': 'positive'}, {'aspect': 'vibe', 'sentiment': 'positive'}]","[{'aspect': 'atmosphere', 'sentiment': 'positive'}, {'aspect': 'music', 'sentiment': 'positive'}, {'aspect': 'people', 'sentiment': 'positive'}, {'aspect': 'vibe', 'sentiment': 'positive'}]","[{'aspect': 'atmosphere', 'sentiment': 'positive'}, {'aspect': 'music', 'sentiment': 'positive'}, {'aspect': 'people', 'sentiment': 'positive'}, {'aspect': 'vibe', 'sentiment': 'positive'}]","[{'aspect': 'atmosphere', 'sentiment': 'positive'}, {'aspect': 'music', 'sentiment': 'positive'}, {'aspect': 'people', 'sentiment': 'positive'}, {'aspect': 'vibe', 'sentiment': 'positive'}]","( vibe, positive ) ; ( music, positive ) ; ( atmosphere, positive ) ; ( people, positive )"
"Always busy , but they are good at seating you promptly and have quick service .",extract aope duplet :,"[{'aspect': 'service', 'opinion': 'quick'}]","[{'aspect': 'seating', 'opinion': 'good'}, {'aspect': 'service', 'opinion': 'quick'}]","[{'aspect': 'seating', 'opinion': 'good'}, {'aspect': 'service', 'opinion': 'quick'}]","[{'aspect': 'seating', 'opinion': 'good'}, {'aspect': 'service', 'opinion': 'quick'}]","[{'aspect': 'seating', 'opinion': 'good'}, {'aspect': 'service', 'opinion': 'quick'}]","( seating, good ) ; ( service, quick )"
"Nice ambience , but highly overrated place .",extract opinion :,"[{'opinion': 'Nice'}, {'opinion': 'overrated'}]","[{'opinion': 'overrated'}, {'opinion': 'Nice'}]","[{'opinion': 'overrated'}, {'opinion': 'Nice'}]","[{'opinion': 'overrated'}, {'opinion': 'Nice'}]","[{'opinion': 'overrated'}, {'opinion': 'Nice'}]",( Nice ) ; ( overrated )
We left without ever getting service .,extract aope duplet :,"[{'aspect': 'service', 'opinion': 'without ever'}]","[{'aspect': 'service', 'opinion': 'never getting'}]","[{'aspect': 'service', 'opinion': 'ever getting'}]","[{'aspect': 'service', 'opinion': 'getting'}]",[],"( service, never getting )"
Our server was very professional and friendly .,extract uabsa duplet :,"[{'aspect': 'server', 'sentiment': 'positive'}]","[{'aspect': 'server', 'sentiment': 'positive'}]","[{'aspect': 'server', 'sentiment': 'positive'}]","[{'aspect': 'server', 'sentiment': 'positive'}]","[{'aspect': 'server', 'sentiment': 'positive'}]","( server, positive )"
It 's the perfect spot for a romantic date for 2 or a secret rendezvous !,extract aope duplet :,"[{'aspect': 'spot', 'opinion': 'perfect'}]","[{'aspect': 'spot', 'opinion': 'perfect'}]","[{'aspect': 'spot', 'opinion': 'perfect'}]","[{'aspect': 'spot', 'opinion': 'perfect'}]","[{'aspect': 'spot', 'opinion': 'perfect'}]","( spot, perfect )"
"To start things off , our lovely server Brooke was quickly on hand to take my drink order .",extract aste triplet :,"[{'aspect': 'Brooke', 'opinion': 'lovely', 'sentiment': 'positive'}, {'aspect': 'Brooke', 'opinion': 'quickly', 'sentiment': 'positive'}]","[{'aspect': 'server', 'opinion': 'lovely', 'sentiment': 'positive'}]","[{'aspect': 'server', 'opinion': 'lovely', 'sentiment': 'positive'}]","[{'aspect': 'server', 'opinion': 'lovely', 'sentiment': 'positive'}]","[{'aspect': 'server', 'opinion': 'lovely', 'sentiment': 'positive'}]","( server, lovely, positive )"
"I had a taste of all three items on her plate , and they were superb .",extract aspect :,[{'aspect': 'plate'}],[{'aspect': 'items'}],[{'aspect': 'items'}],[{'aspect': 'items'}],[{'aspect': 'items'}],( items )
"plus , i am allergic to rice , and the waitstaff was unbelievably accomodating -- did n't even bat an eye !",extract aope duplet :,"[{'aspect': 'waitstaff', 'opinion': 'accomodating'}]","[{'aspect': 'waitstaff', 'opinion': 'accomodating'}]","[{'aspect': 'waitstaff', 'opinion': 'accomodating'}]","[{'aspect': 'waitstaff', 'opinion': 'accomodating'}]","[{'aspect': 'waitstaff', 'opinion': 'accomodating'}]","( waitstaff, accomodating )"
And the upstairs is a great place to hang out .,extract opinion :,[{'opinion': 'great'}],[{'opinion': 'great'}],[{'opinion': 'great'}],[{'opinion': 'great'}],[{'opinion': 'great'}],( great )
I can highly recommend their various saag and paneer and korma .,extract aope duplet :,"[{'aspect': 'saag', 'opinion': 'recommend'}, {'aspect': 'paneer', 'opinion': 'recommend'}, {'aspect': 'korma', 'opinion': 'recommend'}]","[{'aspect': 'saag', 'opinion': 'recommend'}, {'aspect': 'paneer and korma', 'opinion': 'recommend'}]","[{'aspect': 'saag', 'opinion': 'recommend'}, {'aspect': 'paneer and korma', 'opinion': 'recommend'}]","[{'aspect': 'saag', 'opinion': 'recommend'}, {'aspect': 'paneer and korma', 'opinion': 'recommend'}]","[{'aspect': 'saag', 'opinion': 'recommend'}, {'aspect': 'paneer and korma', 'opinion': 'recommend'}]","( saag, recommend ) ; ( paneer and korma, recommend )"
"The catering is out of this world , and Raouls chicken vegetable soup rocks my world ! ! !",extract uabsa duplet :,"[{'aspect': 'Raouls chicken vegetable soup', 'sentiment': 'positive'}, {'aspect': 'catering', 'sentiment': 'positive'}]","[{'aspect': 'Raouls chicken vegetable soup', 'sentiment': 'positive'}, {'aspect': 'catering', 'sentiment': 'positive'}]","[{'aspect': 'Raouls chicken vegetable soup', 'sentiment': 'positive'}, {'aspect': 'catering', 'sentiment': 'positive'}]","[{'aspect': 'Raouls chicken vegetable soup', 'sentiment': 'positive'}, {'aspect': 'catering', 'sentiment': 'positive'}]","[{'aspect': 'Raouls chicken vegetable soup', 'sentiment': 'positive'}, {'aspect': 'catering', 'sentiment': 'positive'}]","( catering, positive ) ; ( Raouls chicken vegetable soup, positive )"
The scallops are apparently cooked in a black olive butter which really makes them unique ( not to mention tasty ) .,extract opinion :,"[{'opinion': 'unique'}, {'opinion': 'tasty'}]","[{'opinion': 'unique'}, {'opinion': 'tasty'}]","[{'opinion': 'unique'}, {'opinion': 'tasty'}]","[{'opinion': 'unique'}, {'opinion': 'tasty'}]","[{'opinion': 'unique'}, {'opinion': 'tasty'}]",( unique ) ; ( tasty )
"The bathroom itself is very small with two toilets and only one sink , the girl was staying totally on the way hanging out paper towels from the dispenser .",extract aspect :,[{'aspect': 'bathroom'}],[{'aspect': 'bathroom'}],[{'aspect': 'bathroom'}],[{'aspect': 'bathroom'}],[{'aspect': 'bathroom'}],( bathroom )
- Mediocre Service / Quality,extract aspect :,[{'aspect': 'Service'}],[{'aspect': 'Service'}],[{'aspect': 'Service'}],[{'aspect': 'Service'}],[{'aspect': 'Service'}],( Service )
Green Tea creme brulee is a must !,extract aope duplet :,"[{'aspect': 'Green Tea creme brulee', 'opinion': 'must'}]","[{'aspect': 'Green Tea creme brulee', 'opinion': 'must'}]","[{'aspect': 'Green Tea creme brulee', 'opinion': 'must'}]","[{'aspect': 'Green Tea creme brulee', 'opinion': 'must'}]","[{'aspect': 'Green Tea creme brulee', 'opinion': 'must'}]","( Green Tea creme brulee, must )"
The food is simply unforgettable !,extract aope duplet :,"[{'aspect': 'food', 'opinion': 'unforgettable'}]","[{'aspect': 'food', 'opinion': 'unforgettable'}]","[{'aspect': 'food', 'opinion': 'unforgettable'}]","[{'aspect': 'food', 'opinion': 'unforgettable'}]","[{'aspect': 'food', 'opinion': 'unforgettable'}]","( food, unforgettable )"
"However , this place is a gem , and I wo n't stop going back .",extract aope duplet :,"[{'aspect': 'place', 'opinion': 'gem'}]","[{'aspect': 'place', 'opinion': 'gem'}]","[{'aspect': 'place', 'opinion': 'gem'}]","[{'aspect': 'place', 'opinion': 'gem'}]","[{'aspect': 'place', 'opinion': 'gem'}]","( place, gem )"
"I have been here , spent tons of money on a chef special dinner and it was a major dissappointment .",extract uabsa duplet :,"[{'aspect': 'chef special dinner', 'sentiment': 'negative'}]","[{'aspect': 'chef special dinner', 'sentiment': 'negative'}]","[{'aspect': 'chef special dinner', 'sentiment': 'negative'}]","[{'aspect': 'chef special dinner', 'sentiment': 'negative'}]","[{'aspect': 'chef special dinner', 'sentiment': 'negative'}]","( chef special dinner, negative )"
"If you 're interested in good tasting ( without the fish taste or smell ) , large portions and creative sushi dishes this is your place ...",extract aope duplet :,"[{'aspect': 'portions', 'opinion': 'large'}, {'aspect': 'sushi dishes', 'opinion': 'creative'}]","[{'aspect': 'fish taste', 'opinion': 'good tasting'}, {'aspect': 'sushi dishes', 'opinion': 'creative'}, {'aspect': 'portions', 'opinion': 'large'}]","[{'aspect': 'fish taste', 'opinion': 'good tasting'}, {'aspect': 'sushi dishes', 'opinion': 'creative'}, {'aspect': 'portions', 'opinion': 'large'}]","[{'aspect': 'fish taste', 'opinion': 'good tasting'}, {'aspect': 'sushi dishes', 'opinion': 'creative'}, {'aspect': 'portions', 'opinion': 'large'}]","[{'aspect': 'fish taste', 'opinion': 'good tasting'}, {'aspect': 'sushi dishes', 'opinion': 'creative'}, {'aspect': 'portions', 'opinion': 'large'}]","( fish taste, good tasting ) ; ( portions, large ) ; ( sushi dishes, creative )"
"The food is fantastic , authentic , delicious and very , very affordable .",extract uabsa duplet :,"[{'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'food', 'sentiment': 'positive'}]","[{'aspect': 'food', 'sentiment': 'positive'}]","( food, positive )"
"We are locals , and get the feeling the only way this place survives with such average food is because most customers are probably one-time customer tourists .",extract aope duplet :,"[{'aspect': 'food', 'opinion': 'average'}]","[{'aspect': 'food', 'opinion': 'average'}]","[{'aspect': 'food', 'opinion': 'average'}]","[{'aspect': 'food', 'opinion': 'average'}]","[{'aspect': 'food', 'opinion': 'average'}]","( food, average )"
A perfect place to take out of town guests any time of the year .,extract aope duplet :,"[{'aspect': 'place', 'opinion': 'perfect'}]","[{'aspect': 'place', 'opinion': 'perfect'}]","[{'aspect': 'place', 'opinion': 'perfect'}]","[{'aspect': 'place', 'opinion': 'perfect'}]","[{'aspect': 'place', 'opinion': 'perfect'}]","( place, perfect )"
Try the Pizza Ensalata !,extract aope duplet :,"[{'aspect': 'Pizza Ensalata', 'opinion': 'Try'}]","[{'aspect': 'Pizza Ensalata', 'opinion': 'Try'}]","[{'aspect': 'Pizza Ensalata', 'opinion': 'Try'}]","[{'aspect': 'Pizza Ensalata', 'opinion': 'Try'}]","[{'aspect': 'Pizza Ensalata', 'opinion': 'Try'}]","( Pizza Ensalata, Try )"
I love breakfast here .,extract aope duplet :,"[{'aspect': 'breakfast', 'opinion': 'love'}]","[{'aspect': 'breakfast', 'opinion': 'love'}]","[{'aspect': 'breakfast', 'opinion': 'love'}]","[{'aspect': 'breakfast', 'opinion': 'love'}]","[{'aspect': 'breakfast', 'opinion': 'love'}]","( breakfast, love )"
Save room for scrumptious desserts .,extract opinion :,[{'opinion': 'scrumptious'}],[{'opinion': 'scrumptious'}],[{'opinion': 'scrumptious'}],[{'opinion': 'scrumptious'}],[{'opinion': 'scrumptious'}],( scrumptious )
"For my entr & eacute ; e , I completely enjoyed the seared Alaskan sea scallops complemented by chard , artichoke hearts , fennel , and pecorino toscano .",extract aspect :,[{'aspect': 'seared Alaskan sea scallops'}],"[{'aspect': 'fennel , and pecorino toscano'}, {'aspect': 'chard , artichoke hearts'}, {'aspect': 'seared Alaskan sea scallops'}]","[{'aspect': 'fennel , and pecorino toscano'}, {'aspect': 'chard , artichoke hearts'}, {'aspect': 'seared Alaskan sea scallops'}]","[{'aspect': 'fennel , and pecorino toscano'}, {'aspect': 'chard , artichoke hearts'}, {'aspect': 'seared Alaskan sea scallops'}]","[{'aspect': 'fennel , and pecorino toscano'}, {'aspect': 'chard , artichoke hearts'}, {'aspect': 'seared Alaskan sea scallops'}]",( seared Alaskan sea scallops ) ; ( chard /AS/ artichoke hearts ) ; ( fennel /AS/ and pecorino toscano )
"On a recent trip , our waiter was extremely dismissive , while no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby .",extract uabsa duplet :,"[{'aspect': 'waiter', 'sentiment': 'negative'}]","[{'aspect': 'staff members', 'sentiment': 'negative'}, {'aspect': 'waiter', 'sentiment': 'negative'}]","[{'aspect': 'staff members', 'sentiment': 'negative'}, {'aspect': 'waiter', 'sentiment': 'negative'}]","[{'aspect': 'staff members', 'sentiment': 'negative'}, {'aspect': 'waiter', 'sentiment': 'negative'}]","[{'aspect': 'staff members', 'sentiment': 'negative'}, {'aspect': 'waiter', 'sentiment': 'negative'}]","( waiter, negative ) ; ( staff members, negative )"
Great Breakfast,extract aspect :,[{'aspect': 'Breakfast'}],[{'aspect': 'Breakfast'}],[{'aspect': 'Breakfast'}],[{'aspect': 'Breakfast'}],[{'aspect': 'Breakfast'}],( Breakfast )
"Rice is too dry , tuna was n't so fresh either .",extract opinion :,"[{'opinion': 'too dry'}, {'opinion': ""was n't so fresh""}]","[{'opinion': ""wasn't so fresh""}, {'opinion': 'dry'}]","[{'opinion': ""n't so fresh""}, {'opinion': 'dry'}]","[{'opinion': 'so fresh'}, {'opinion': 'dry'}]",[{'opinion': 'dry'}],( dry ) ; ( wasn't so fresh )
"Most importantly , we were so excited about the food after seeing the very creative menu .",extract aspect :,[{'aspect': 'menu'}],"[{'aspect': 'menu'}, {'aspect': 'food'}]","[{'aspect': 'menu'}, {'aspect': 'food'}]","[{'aspect': 'menu'}, {'aspect': 'food'}]","[{'aspect': 'menu'}, {'aspect': 'food'}]",( food ) ; ( menu )
and the waiter suggested a perfect sake ! !,extract uabsa duplet :,"[{'aspect': 'sake', 'sentiment': 'positive'}]","[{'aspect': 'sake', 'sentiment': 'positive'}]","[{'aspect': 'sake', 'sentiment': 'positive'}]","[{'aspect': 'sake', 'sentiment': 'positive'}]","[{'aspect': 'sake', 'sentiment': 'positive'}]","( sake, positive )"
Food was good and appetizing .,extract uabsa duplet :,"[{'aspect': 'Food', 'sentiment': 'positive'}]","[{'aspect': 'Food', 'sentiment': 'positive'}]","[{'aspect': 'Food', 'sentiment': 'positive'}]","[{'aspect': 'Food', 'sentiment': 'positive'}]","[{'aspect': 'Food', 'sentiment': 'positive'}]","( Food, positive )"
"so about the prawns , they were fresh and had a slight crispiness about the batter ... soooo good ... the walnuts were cut in smaller pieces and very crunchy and tasty .",extract uabsa duplet :,"[{'aspect': 'prawns', 'sentiment': 'positive'}, {'aspect': 'batter', 'sentiment': 'positive'}, {'aspect': 'walnuts', 'sentiment': 'positive'}]","[{'aspect': 'walnuts', 'sentiment': 'positive'}, {'aspect': 'prawns', 'sentiment': 'positive'}]","[{'aspect': 'walnuts', 'sentiment': 'positive'}, {'aspect': 'prawns', 'sentiment': 'positive'}]","[{'aspect': 'walnuts', 'sentiment': 'positive'}, {'aspect': 'prawns', 'sentiment': 'positive'}]","[{'aspect': 'walnuts', 'sentiment': 'positive'}, {'aspect': 'prawns', 'sentiment': 'positive'}]","( prawns, positive ) ; ( walnuts, positive )"
The food is great and they make a mean bloody mary .,extract aspect :,"[{'aspect': 'food'}, {'aspect': 'bloody mary'}]","[{'aspect': 'bloody mary'}, {'aspect': 'food'}]","[{'aspect': 'bloody mary'}, {'aspect': 'food'}]","[{'aspect': 'bloody mary'}, {'aspect': 'food'}]","[{'aspect': 'bloody mary'}, {'aspect': 'food'}]",( food ) ; ( bloody mary )
– I really enjoyed my meal here .,extract uabsa duplet :,"[{'aspect': 'meal', 'sentiment': 'positive'}]","[{'aspect': 'meal', 'sentiment': 'positive'}]","[{'aspect': 'meal', 'sentiment': 'positive'}]","[{'aspect': 'meal', 'sentiment': 'positive'}]","[{'aspect': 'meal', 'sentiment': 'positive'}]","( meal, positive )"
Amazing Spanish Mackeral special appetizer and perfect box sushi ( that eel with avodcao -- um um um ) .,extract aspect :,"[{'aspect': 'Spanish Mackeral special appetizer'}, {'aspect': 'box sushi'}]","[{'aspect': 'Spanish Mackeral special appetizer'}, {'aspect': 'box sushi'}]","[{'aspect': 'Spanish Mackeral special appetizer'}, {'aspect': 'box sushi'}]","[{'aspect': 'Spanish Mackeral special appetizer'}, {'aspect': 'box sushi'}]","[{'aspect': 'Spanish Mackeral special appetizer'}, {'aspect': 'box sushi'}]",( Spanish Mackeral special appetizer ) ; ( box sushi )
"Their specialty rolls are impressive , though I ca n't remember what we had .",extract uabsa duplet :,"[{'aspect': 'specialty rolls', 'sentiment': 'positive'}]","[{'aspect': 'specialty rolls', 'sentiment': 'positive'}]","[{'aspect': 'specialty rolls', 'sentiment': 'positive'}]","[{'aspect': 'specialty rolls', 'sentiment': 'positive'}]","[{'aspect': 'specialty rolls', 'sentiment': 'positive'}]","( specialty rolls, positive )"
The food is simply unforgettable !,extract opinion :,[{'opinion': 'unforgettable'}],[{'opinion': 'unforgettable'}],[{'opinion': 'unforgettable'}],[{'opinion': 'unforgettable'}],[{'opinion': 'unforgettable'}],( unforgettable )
best chinese food i have tasted in a long time,extract aope duplet :,"[{'aspect': 'chinese food', 'opinion': 'best'}]","[{'aspect': 'chinese food', 'opinion': 'best'}]","[{'aspect': 'chinese food', 'opinion': 'best'}]","[{'aspect': 'chinese food', 'opinion': 'best'}]","[{'aspect': 'chinese food', 'opinion': 'best'}]","( chinese food, best )"
WHAT ELSE CAN YOU SAY NICE PEOPLE AMAZING FOOD WOW,extract aope duplet :,"[{'aspect': 'FOOD', 'opinion': 'AMAZING'}, {'aspect': 'PEOPLE', 'opinion': 'NICE'}]","[{'aspect': 'FOOD', 'opinion': 'AMAZING'}]","[{'aspect': 'FOOD', 'opinion': 'AMAZING'}]","[{'aspect': 'FOOD', 'opinion': 'AMAZING'}]","[{'aspect': 'FOOD', 'opinion': 'AMAZING'}]","( FOOD, AMAZING )"
– i have been eating at this place for over 8 years now and i have never had one bad meal .,extract aspect :,[{'aspect': 'meal'}],[{'aspect': 'meal'}],[{'aspect': 'meal'}],[{'aspect': 'meal'}],[{'aspect': 'meal'}],( meal )
Also have great margaritas !,extract aste triplet :,"[{'aspect': 'margaritas', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'margaritas', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'margaritas', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'margaritas', 'opinion': 'great', 'sentiment': 'positive'}]","[{'aspect': 'margaritas', 'opinion': 'great', 'sentiment': 'positive'}]","( margaritas, great, positive )"
great service,extract uabsa duplet :,"[{'aspect': 'service', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}]","[{'aspect': 'service', 'sentiment': 'positive'}]","( service, positive )"
"Good Food , Great Service , Average Prices ( For the Strip )",extract aspect :,"[{'aspect': 'Food'}, {'aspect': 'Service'}]","[{'aspect': 'Service'}, {'aspect': 'Average Prices'}, {'aspect': 'Food'}]","[{'aspect': 'Service'}, {'aspect': 'Average Prices'}, {'aspect': 'Food'}]","[{'aspect': 'Service'}, {'aspect': 'Average Prices'}, {'aspect': 'Food'}]","[{'aspect': 'Service'}, {'aspect': 'Average Prices'}, {'aspect': 'Food'}]",( Food ) ; ( Service ) ; ( Average Prices )
– The pepperoni 's cut real thick -- Yum .,extract uabsa duplet :,"[{'aspect': ""pepperoni 's"", 'sentiment': 'positive'}]","[{'aspect': ""pepperoni's"", 'sentiment': 'positive'}]","[{'aspect': 'pepperoni', 'sentiment': 'positive'}]","[{'aspect': ""pepperoni's"", 'sentiment': 'positive'}]",[],"( pepperoni's, positive )"
